Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,tr
Pluvialis squatarola,Grey Plover,bkbplo,167886311,FALSE,Gümüş yağmurcun
Pluvialis apricaria,Eurasian Golden Plover,eugplo,103332581,TRUE,Altın yağmurcun
Pluvialis fulva,Pacific Golden Plover,pagplo,516983,FALSE,Küçük altın yağmurcun
Pluvialis dominica,American Golden Plover,amgplo,31731481,TRUE,Amerika/küçük altın yağmurcun
Oreopholus ruficollis,Tawny-throared Dotterel,tatdot1,470069241,FALSE,Kızıl gerdanlı cılıbıt
Phegornis mitchellii,Diademed Plover,diaplo1,623062002,FALSE,And cılıbıtı
Eudromias morinellus,Eurasian Dotterel,eurdot,234987261,FALSE,Dağ Cılıbıtı
Charadrius aquilonius,Northern Red-breasted Plover,,,FALSE,
Charadrius obscurus,Southern Red-breasted Plover,,,FALSE,Yeni Zelanda cılıbıtı
Charadrius hiaticula,Common Ringed Plover,corplo,587493441,FALSE,Halkalı/perdeli cılıbıt
Charadrius semipalmatus,Semipalmated Plover,semplo,259863421,FALSE,Perdeli Cılıbıt
Charadrius placidus,Long-billed Plover,lobplo1,97072621,FALSE,Sakin cılıbıt
Charadrius dubius,Little Ringed Plover,lirplo,445145071,TRUE,Halkalı Küçük Cılıbıt
Charadrius wilsonia,Wilson's Plover,wilplo,101852641,FALSE,Kıyı cılıbıtı
Charadrius vociferus,Killdeer,killde,104731171,TRUE,Çayır Cılıbıtı
Charadrius melodus,Piping Plover,pipplo,27747281,TRUE,Islıkçı Cılıbıt
Charadrius thoracicus,Black-banded Plover,,,FALSE,Madagaskar cılıbıtı
Charadrius pecuarius,Kittlitz's Plover,kitplo1,215023921,FALSE,Nil cılıbıtı
ANHINGIDAE,Anhingas,,,FALSE,
Anhinga anhinga,Anhinga,anhing,178385161,TRUE,Yılanboyun
Anhinga rufa,African Darter,darter3,177489221,FALSE,Yılanboyun
A. r. vulsini,Madagascar Darter,,,FALSE,
Anhinga melanogaster,Oriental Darter,darter2,239749,FALSE,Doğu Yılanboyunu
Anhinga novaehollandiae,Australasian Darter,darter4,59760711,FALSE,Avustralya Yılanboyunu
CHARADRIIFORMES,Shorebird sp.,shoreb1,263655401,FALSE,
BURHINIDAE,Thick-knees,,,FALSE,
Charadrius sanctaehelenae,St Helena Plover,,,FALSE,Saint Helena cılıbıtı
Charadrius tricollaris,African Three-banded Plover,,,FALSE,
Charadrius bifrontatus,Madagascar Three-banded Plover,,,FALSE,
Charadrius forbesi,Forbes's Plover,forplo1,279895,FALSE,Forbes cılıbıtı
Charadrius marginatus,White-fronted Plover,whfplo1,618481264,FALSE,Ak alınlı cılıbıt
Charadrius alexandrinus,Kentish Plover,kenplo1,394341091,FALSE,
Charadrius dealbatus,White-faced Plover,whfplo2,619218715,FALSE,Akça Cılıbıt (dealbatus)
Charadrius nivosus,Snowy Plover,snoplo5,71563311,FALSE,Akça/karlı cılıbıt
Charadrius javanicus,Javan Plover,javplo1,20369221,FALSE,Cava cılıbıtı
Charadrius ruficapillus,Red-capped Plover,recplo1,623186243,FALSE,Kızıl takkeli cılıbıt
Charadrius peronii,Malay Plover,,,FALSE,Malay cılıbıtı
Charadrius pallidus,Chestnut-banded Plover,chbplo1,277958,FALSE,Tuzcul Cılıbıt
Charadrius collaris,Collared Plover,colplo1,615398635,FALSE,Yakalı cılıbıt
Charadrius alticola,Puna Plover,punplo1,86011591,FALSE,Puna cılıbıtı
Charadrius falklandicus,Two-banded Plover,twbplo1,405171861,FALSE,
Charadrius bicinctus,Double-banded Plover,dobplo1,515759401,FALSE,Çift kuşaklı cılıbıt
Charadrius mongolus,Lesser Sandplover,,,FALSE,Sibirya/Tibet Cılıbıtı
C. m. atrifrons,Tibetan Sandplover,,,FALSE,
Charadrius leschenaultii,Greater Sandplover,,,FALSE,Büyük cılıbıt
Charadrius asiaticus,Caspian Plover,casplo1,41716,FALSE,
Charadrius veredus,Oriental Plover,oriplo1,643781701,FALSE,Kınalı cılıbıt
Charadrius montanus,Mountain Plover,mouplo,311635271,FALSE,Amerika dağ cılıbıtı
Charadrius modestus,Rufous-chested Plover,,,FALSE,Kızıl göğüslü cılıbıt
Thinornis cucullatus,Hooded Plover,hooplo2,101314511,FALSE,Kara başlı cılıbıt
Thinornis novaeseelandiae,Shore Plover,shoplo1,298236081,TRUE,Chatham cılıbıtı
Elseyornis melanops,Black-fronted Dotterel,blfdot1,273100491,FALSE,Kara yüzlü cılıbıt
Hoploxypterus cayanus,Pied Lapwing,pielap1,32242441,FALSE,Cayena kızkuşu
Vanellus vanellus,Northern Lapwing,norlap,246408711,FALSE,Kızkuşu
Vanellus crassirostris,Long-toed Lapwing,lotlap1,651407732,FALSE,Uzun parmaklı kızkuşu
Vanellus armatus,Blacksmith Lapwing,blaplo1,539413331,FALSE,Zırhlı kızkuşu
Vanellus spinosus,Spur-winged Lapwing,spwlap1,617827101,FALSE,Mahmuzlu Kızkuşu
Vanellus duvaucelii,River Lapwing,rivlap1,249603,FALSE,Nehir kızkuşu
Vanellus tectus,Black-headed Lapwing,blhlap1,648447006,FALSE,kara tepeli kızkuşu
Vanellus malabaricus,Yellow-wattled Lapwing,yewlap2,352435851,FALSE,Sarı İbikli Kızkuşu
Vanellus albiceps,White-headed Lapwing,whhlap1,650127587,FALSE,Ak tepeli kızkuşu
Vanellus lugubris,Senegal Lapwing,senlap1,204006911,FALSE,Mahzun kızkuşu
Vanellus melanopterus,Black-winged Lapwing,blwlap1,3034,FALSE,Kara kanatlı kızkuşu
Vanellus coronatus,Crowned Lapwing,crolap1,31374031,FALSE,Taçlı kızkuşu
Vanellus senegallus,Wattled Lapwing,watlap1,28225811,FALSE,Afrika kızkuşu
Vanellus melanocephalus,Spot-breasted Lapwing,spblap1,31372611,FALSE,Benekli kızkuşu
Vanellus superciliosus,Brown-chested Lapwing,brclap1,244134421,FALSE,Kızıl kuşaklı kızkuşu
Vanellus cinereus,Grey-headed Lapwing,gyhlap1,203940131,FALSE,Gri başlı kızkuşu
Vanellus indicus,Red-wattled Lapwing,rewlap1,239274571,TRUE,Büyük Kızkuşu
Vanellus macropterus,Javanese Wattled Lapwing,sunlap1,,FALSE,Cava kızkuşu
Vanellus tricolor,Banded Lapwing,banlap1,629248130,FALSE,Cava kızkuşu
Vanellus miles,Masked Lapwing,maslap1,273100541,TRUE,Miğferli kızkuşu
Vanellus novaehollandiae,Black-shouldered Lapwing,,,FALSE,Chatham cılıbıtı
Vanellus gregarius,Sociable Lapwing,soclap1,588192451,FALSE,Sürmeli kızkuşu
Vanellus leucurus,White-tailed Lapwing,whtlap1,345090061,FALSE,ak kuyruklu kızkuşu
Vanellus chilensis,Southern Lapwing,soulap1,471577881,TRUE,Şili kızkuşu
Vanellus resplendens,Andean Lapwing,andlap1,210223,FALSE,And kızkuşu
Erythrogonys cinctus,Red-kneed Dotterel,rekdot1,600348021,FALSE,Kara kuşaklı cılıbıt
Peltohyas australis,Inland Dotterel,inldot2,613461091,FALSE,Karasal cılıbıt
Anarhynchus frontalis,Wrybill,wrybil1,2974,TRUE,Eğri gagalı cılıbıt
Actophilornis africanus,African Jacana,afrjac1,609068433,FALSE,Afrika jakanası
Actophilornis albinucha,Madagascar Jacana,madjac1,97452,FALSE,Madagaskar jakanası
Metopidius indicus,Bronze-winged Jacana,brwjac1,204024191,FALSE,Bronz kanatlı jakana
Irediparra gallinacea,Comb-crested Jacana,cocjac1,33171581,FALSE,İbikli jakana
Microparra capensis,Lesser Jacana,lesjac1,609068617,FALSE,Küçük jakana
SCOLOPACIDAE,Sandpipers Snipes Phalaropes,,,FALSE,
Bartramia longicauda,Upland Sandpiper,uplsan,249618851,FALSE,uzun kuyruklu düdükçün
Numenius tahitiensis,Bristle-thighed Curlew,brtcur,516988,FALSE,Tahiti kervançulluğu
Numenius phaeopus,Whimbrel,whimbr5,207360,FALSE,Sürmeli Kervançulluğu (hudsonicus)/Sürmeli Kervançulluğu [phaeopus grubu]
N. p. hudsonicus,American Whimbrel,,,FALSE,
Numenius minutus,Little Curlew,litcur,633651651,FALSE,Küçük Kervançulluğu
Numenius borealis,Eskimo Curlew,eskcur,,FALSE,Kuzey kervançulluğu
Numenius tenuirostris,Slender-billed Curlew,slbcur,,FALSE,İnce Gagalı Kervançulluğu
Numenius americanus,Long-billed Curlew,lobcur,351892901,FALSE,Uzun gagalı kervançulluğu
Numenius arquata,Eurasian Curlew,eurcur,345945161,TRUE,Kervançulluğu
Numenius madagascariensis,Far Eastern Curlew,faecur,372201601,FALSE,Uzakdoğulu kervançulluğu
Limosa lapponica,Bar-tailed Godwit,batgod,132114,FALSE,Kıyı çamurçulluğu
Limosa fedoa,Marbled Godwit,margod,340884511,FALSE,Ebruli çamurçulluğu
Limosa haemastica,Hudsonian Godwit,hudgod,79090561,FALSE,Hudson çamurçulluğu
Limosa limosa,Black-tailed Godwit,bktgod,203953591,TRUE,Çamurçulluğu
Arenaria interpres,Ruddy Turnstone,rudtur,205697,TRUE,Taşçeviren
Arenaria melanocephala,Black Turnstone,blktur,262658431,FALSE,Kara taşçeviren
Calidris tenuirostris,Great Knot,grekno,217167841,FALSE,Benekli Kumkuşu
Calidris canutus,Red Knot,redkno,31731521,TRUE,Büyük kumkuşu
Calidris virgata,Surfbird,surfbi,49596,TRUE,Pasifik kumkuşu
Calidris pugnax,Ruff,ruff,121526871,TRUE,Döğüşkenkuş
Calidris falcinellus,Broad-billed Sandpiper,brbsan,578035591,FALSE,Sürmeli kumkuşu
Calidris acuminata,Sharp-tailed Sandpiper,shtsan,101486061,FALSE,kıl kuyruklu kumkuşu
Calidris himantopus,Stilt Sandpiper,stisan,262674661,FALSE,uzun bacaklı kumkuşu
Calidris ferruginea,Curlew Sandpiper,cursan,203969981,FALSE,Kızıl kumkuşu
Calidris temminckii,Temminck's Stint,temsti,203974011,FALSE,Sarı Bacaklı Kumkuşu
Calidris subminuta,Long-toed Stint,lotsti,634852091,FALSE,uzun parmaklı kumkuşu
Calidris pygmaea,Spoon-billed Sandpiper,spbsan1,166378,TRUE,Kaşık gagalı kumkuşu
Calidris ruficollis,Red-necked Stint,rensti,176409,FALSE,kızıl boyunlu kumkuşu
Calidris alba,Sanderling,sander,138266,FALSE,Ak kumkuşu
Calidris alpina,Dunlin,dunlin,179516,FALSE,Kara Karınlı Kumkuşu
Calidris ptilocnemis,Rock Sandpiper,rocsan,261590171,FALSE,Kaya/mor kumkuşu
Calidris maritima,Purple Sandpiper,pursan,103333191,FALSE,Kaya/mor kumkuşu
Calidris bairdii,Baird's Sandpiper,baisan,32797461,FALSE,uzun kanatlı kumkuşu
Calidris minuta,Little Stint,litsti,533917821,FALSE,Küçük kumkuşu
Calidris minutilla,Least Sandpiper,leasan,250155331,FALSE,Cüce Kumkuşu
Calidris fuscicollis,White-rumped Sandpiper,whrsan,116123881,FALSE,Ak Sokumlu Kumkuşu
Calidris subruficollis,Buff-breasted Sandpiper,bubsan,63770,FALSE,çayırkoşarı
Calidris melanotos,Pectoral Sandpiper,pecsan,31730401,FALSE,Çizgili Kumkuşu
Calidris pusilla,Semipalmated Sandpiper,semsan,137536,FALSE,Perdeli Kumkuşu
Calidris mauri,Western Sandpiper,wessan,105875,FALSE,Alaska Kumkuşu
†Prosobonia leucoptera,Tahiti Sandpiper,,,FALSE,
†Prosobonia ellisi,Moorea Sandpiper,moosan1,,FALSE,
†Prosobonia cancellata,Christmas Sandpiper,,,FALSE,
Prosobonia parvirostris,Tuamotu Sandpiper,tuasan1,203895411,FALSE,Tuamotu Kumkuşu
Limnodromus semipalmatus,Asian Dowitcher,asidow1,232829801,FALSE,Asya Ak Sırtlı Suçulluğu
Limnodromus griseus,Short-billed Dowitcher,shbdow,66312751,FALSE,Kısa gagalı/uzun gagalı suçulluğu
Limnodromus scolopaceus,Long-billed Dowitcher,lobdow,263152871,FALSE,uzun gagalı suçulluğu
Scolopax rusticola,Eurasian Woodcock,eurwoo,223253541,FALSE,Çulluk/Amami Çulluğu
Scolopax mira,Amami Woodcock,amawoo1,545998771,FALSE,Amami çulluğu
Scolopax saturata,Javan Woodcock,duswoo4,639332972,FALSE,Cava Çulluğu
Scolopax rosenbergii,New Guinea Woodcock,duswoo3,203970291,FALSE,Yeni Gine çulluğu
Scolopax bukidnonensis,Bukidnon Woodcock,bukwoo1,203890591,FALSE,Bukidnon çulluğu
Scolopax celebensis,Sulawesi Woodcock,sulwoo1,649061526,FALSE,Selebes çulluğu
Scolopax rochussenii,Moluccan Woodcock,molwoo1,203902941,FALSE,Maluku çulluğu
Scolopax minor,American Woodcock,amewoo,96879691,TRUE,Amerikan Çulluğu
Coenocorypha pusilla,Chatham Snipe,chisni1,220229321,FALSE,Chatham çulluğu
†Coenocorypha iredalei,South Island Snipe,soisni1,,FALSE,
Coenocorypha huegeli,Snares Snipe,snisni1,203919681,FALSE,Snares Adası Çulluğu
Coenocorypha aucklandica,Auckland Snipe,subsni1,613601246,FALSE,Aukland Çulluğu
†Coenocorypha barrierensis,North Island Snipe,noisni1,,FALSE,
Gallinago imperialis,Imperial Snipe,impsni1,86008171,FALSE,Kral çulluk
Gallinago jamesoni,Andean Snipe,andsni1,195145,FALSE,And çulluğu
Gallinago stricklandii,Fuegian Snipe,fuesni1,388297881,FALSE,Fuego çulluğu
Gallinago solitaria,Solitary Snipe,solsni1,617554141,FALSE,Kehribar göğüslü suçulluğu
Gallinago hardwickii,Latham's Snipe,latsni1,593752771,FALSE,Japon suçulluğu
Gallinago nemoricola,Wood Snipe,woosni1,338905451,FALSE,Orman suçulluğu
Gallinago stenura,Pintail Snipe,pitsni,412194641,FALSE,Sibirya suçulluğu
Gallinago megala,Swinhoe's Snipe,swisni1,448249421,FALSE,Baykal Suçulluğu
PEDIONOMIDAE,Plains-wanderer,plawan1,496959781,TRUE,
Pedionomus torquatus,Plains-wanderer,plawan1,496959781,TRUE,Bıldırcıngöçebesi
THINOCORIDAE,Seedsnipes,,,FALSE,
Attagis gayi,Rufous-bellied Seedsnipe,rubsee2,615679654,FALSE,Kızıl karınlı tohumçulluğu
Attagis malouinus,White-bellied Seedsnipe,whbsee2,34738601,FALSE,Ak karınlı tohumçulluğu
Thinocorus orbignyianus,Grey-breasted Seedsnipe,gybsee1,305280421,FALSE,Gri göğüslü tohumçulluğu
Thinocorus rumicivorus,Least Seedsnipe,leasee1,470064751,TRUE,Küçük tohumçulluğu
ROSTRATULIDAE,Painted-snipes,,,FALSE,
Rostratula benghalensis,Greater Painted-snipe,grpsni1,354933991,FALSE,Boyalıçulluk
Rostratula australis,Australian Painted-snipe,auspas1,632481280,FALSE,Avustralya boyalıçulluğu
Nycticryphes semicollaris,South American Painted-snipe,soapas1,267264381,FALSE,Güney Amerika boyalıçulluğu
JACANIDAE,Jacanas,,,FALSE,
Jacana spinosa,Northern Jacana,norjac,251027681,FALSE,Sarı alınlı jakana
Jacana jacana,Wattled Jacana,watjac1,102079791,TRUE,Sarı alınlı/kırmızı alınlı jakana
Hydrophasianus chirurgus,Pheasant-tailed Jacana,phtjac1,77083251,FALSE,Sülün Kuyruklu Jakana
Gallinago nigripennis,African Snipe,afrsni1,214405201,FALSE,Afrika suçulluğu
Gallinago macrodactyla,Madagascar Snipe,madsni1,93105,FALSE,Madagaskar suçulluğu
Gallinago media,Great Snipe,gresni1,203915881,FALSE,Büyük Suçulluğu
Gallinago gallinago,Common Snipe,comsni,459120821,TRUE,Suçulluğu
Gallinago delicata,Wilson Snipe,wilsni1,94350,TRUE,Wilson'un Suçulluğu
Gallinago paraguaiae,South American Snipe,soasni2,87805851,FALSE,Paraguay Suçulluğu
Gallinago andina,Puna Snipe,punsni1,606162571,FALSE,Paraguay/Macellan Suçulluğu
Gallinago nobilis,Noble Snipe,nobsni1,204007001,FALSE,Has çulluk
Gallinago undulata,Giant Snipe,giasni1,203952011,FALSE,Büyük çulluk
Lymnocryptes minimus,Jack Snipe,jacsni,121526901,FALSE,Küçük Suçulluğu
Steganopus tricolor,Wilson's Phalarope,wilpha,263159581,FALSE,Büyük Denizdüdükçünü
Phalaropus lobatus,Red-necked Phalarope,renpha,103332941,FALSE,Büyük Denizdüdükçünü
Phalaropus fulicarius,Red Phalarope,redpha1,31731051,FALSE,Kızıl denizdüdükçünü
Xenus cinereus,Terek Sandpiper,tersan,359544591,FALSE,Terek Düdükçünü
Actitis hypoleucos,Common Sandpiper,comsan,233203,TRUE,Dere düdükçünü
Actitis macularia,Spotted Sandpiper,sposan,170913191,TRUE,Benekli Düdükçün
Tringa ochropus,Green Sandpiper,grnsan,622258100,FALSE,Yeşil düdükçün
Tringa solitaria,Solitary Sandpiper,solsan,79091261,FALSE,Esmer Düdükçün
Tringa brevipes,Grey-tailed Tattler,gyttat1,258936451,FALSE,Gri sırtlı düdükçün
Tringa incana,Wandering Tattler,wantat1,203884851,FALSE,Gri sırtlı/gri düdükçün
Tringa semipalmata,Willet,willet1,458691321,TRUE,Düdükçün
Tringa flavipes,Lesser Yellowlegs,lesyel,207171,FALSE,Küçük Sarıbacak
Tringa erythropus,Spotted Redshank,spored,211565161,FALSE,Kara kızılbacak
Tringa nebularia,Common Greenshank,comgre,439989201,FALSE,Yeşilbacak
Tringa melanoleuca,Greater Yellowlegs,greyel,54156951,FALSE,Büyük Sarıbacak
Tringa totanus,Common Redshank,comred1,385661291,FALSE,Kızılbacak
Tringa glareola,Wood Sandpiper,woosan,360769611,FALSE,Orman düdükçünü
Tringa stagnatilis,Marsh Sandpiper,marsan,408383461,FALSE,Bataklık düdükçünü
Tringa guttifer,Spotted Greenshank,norgre1,633014455,FALSE,Benekli yeşilbacak
Anous stolidus,Brown Noddy,brnnod,3267,FALSE,Kahverengi Nodi
Anous tenuirostris,Lesser Noddy,lesnod1,203917641,FALSE,Kara/küçük nodi
Anous minutus,Black Noddy,blknod,140105,TRUE,Kara Nodi
Procelsterna cerulea,Blue Noddy,,,FALSE,Gri/Gökçe Nodi
Procelsterna albivitta,Grey Noddy,,,FALSE,Gri nodi
Gygis alba,Common White Tern,whiter3,31641521,FALSE,Atlantik Sütbeyaz Sumrusu
Gygis microrhyncha,Little White Tern,whiter5,203895611,FALSE,Küçük Sütbeyaz Sumru
Rynchops niger,Black Skimmer,blkski,179806,TRUE,Kara Makasgaga
Rynchops flavirostris,African Skimmer,afrski1,203966551,FALSE,Afrika Makasgagası
Rynchops albicollis,Indian Skimmer,indski1,204024911,FALSE,Hint Makasgagası
Saundersilarus saundersi,Saunders's Gull,saugul2,70262551,FALSE,Saunders martısı
Hydrocoloeus minutus,Little Gull,litgul,203913571,FALSE,Küçük martı
Rhodostethia rosea,Ross's Gull,rosgul,105353261,FALSE,pembe martı
Creagrus furcatus,Swallow-tailed Gull,swtgul1,31541,FALSE,Kırlangıç kuyruklu martı
Xema sabini,Sabine's Gull,sabgul,179514,FALSE,çatal kuyruklu martı
Pagophila eburnea,Ivory Gull,ivogul,137334,TRUE,Ak Martı
Rissa brevirostris,Red-legged Kittiwake,relkit,648005265,FALSE,Kırmızı ayaklı martı
Rissa tridactyla,Black-legged Kittiwake,bklkit,203907481,FALSE,Kara Ayaklı Martı
Larus philadelphia,Bonaparte's Gull,bongul,138200,FALSE,Küçük Karabaş Martı
Larus genei,Slender-billed Gull,slbgul1,258883441,FALSE,İnce Gagalı Martı
Larus brunnicephalus,Brown-headed Gull,bnhgul1,556861581,FALSE,Hint Martısı
Larus ridibundus,Black-headed Gull,bkhgul,348631941,TRUE,Karabaş Martı
Larus serranus,Andean Gull,andgul1,295618241,FALSE,And martısı
Larus maculipennis,Brown-hooded Gull,brhgul2,303826411,FALSE,Kahverengi başlı martı
Larus hartlaubii,Hartlaub's Gull,hargul1,609054772,FALSE,Hartlaub martısı
Larus cirrocephalus,Grey-headed Gull,,,FALSE,Gri başlı martı
Larus novaehollandiae,Silver Gull,silgul2,464937981,FALSE,
L. n. scopulinus,Red-billed Gull,,,FALSE,
Larus bulleri,Black-billed Gull,blbgul1,3306,FALSE,Yeni Zelanda martısı
Larus modestus,Grey Gull,,,FALSE,Kül rengi martı
Larus scoresbii,Dolphin Gull,dolgul2,595326161,FALSE,Yunus martısı
Larus pipixcan,Franklin's Gull,fragul,408843621,TRUE,Maskeli Martı
Larus atricilla,Laughing Gull,laugul,441673631,TRUE,gülen martı
Larus fuliginosus,Lava Gull,lavgul1,220926811,FALSE,Lav Martısı
Larus ichthyaetus,Pallas's Gull,gbhgul2,215664111,FALSE,Büyük karabaş martı
Larus relictus,Relict Gull,relgul2,633572061,FALSE,Moğol Martısı
Larus melanocephalus,Mediterranean Gull,medgul1,305586,FALSE,
Larus hemprichii,Sooty Gull,soogul2,450012901,FALSE,Arabistan Martısı
Larus leucophtalmus,White-eyed Gull,whegul2,131356431,FALSE,
Larus audouinii,Audouin's Gull,audgul1,447641181,TRUE,Ada Martısı
Larus heermanni,Heermann's Gull,heegul,476586841,FALSE,Heermann martısı
Larus pacificus,Pacific Gull,pacgul1,418013801,FALSE,Pasifik martısı
Larus crassirostris,Black-tailed Gull,bktgul,596967951,FALSE,Kara kuyruklu martı
Larus belcheri,Belcher's Gull,belgul,616763069,FALSE,Belcher Martısı
Larus atlanticus,Olrog's Gull,olrgul1,203988261,FALSE,Orlog martısı
Larus delawarensis,Ring-billed Gull,ribgul,317477141,TRUE,Halkalı Martı
Larus canus,Mew Gull,mewgul,203916041,FALSE,Küçük Gümüş Martı
L. c. kamtschatschensis,Kamchatka Gull,,,FALSE,
L. c. brachyrhynchos,Short-billed Gull,mewgul2,280841231,FALSE,
Larus livens,Yellow-footed Gull,yefgul,313341201,FALSE,Sarı ayaklı martı
Larus occidentalis,Western Gull,wesgul,3361,FALSE,Batı Amerika/sarı ayaklı martı
Larus californicus,California Gull,calgul,64929341,FALSE,Kaliforniya martısı
Larus dominicanus,Kelp Gull,kelgul,3341,TRUE,Yosun Martısı
Larus fuscus,Lesser Black-backed Gull,lbbgul,304063,FALSE,Büyük Korsanmartı
L. f. graellsi,Lesser Black-backed Gull,lbbgul,304063,FALSE,
L. f. heuglini,Heuglin's Gull,,,FALSE,
L. f. barabensis,Steppe Gull,,,FALSE,
Larus argentatus,European Herring Gull,euhgul1,536477691,TRUE,Kuzey Gümüş Martısı
Larus armenicus,Armenian Gull,armgul1,463209681,FALSE,Van Gölü Martısı
Larus michahellis,Yellow-legged Gull,yelgul1,297111911,FALSE,Hazar Martısı
Larus cachinnans,Caspian Gull,casgul2,620266035,FALSE,Hazar Martısı
Larus smithsonianus,Arctic Herring Gull,amhgul1,165927,FALSE,Amerika Gümüş Martısı
Larus thayeri,Thayer's Gull,,,FALSE,Grönland Martısı (thayeri)
Larus glaucoides,Iceland Gull,y00478,521686071,FALSE,Grönland Martısı
L. g. kumlieni,Kumliens's Gull,,,FALSE,
Larus schistisagus,Slaty-backed Gull,slbgul,281920,FALSE,Japon martısı
Larus glaucescens,Glaucous-winged Gull,glwgul,183066141,FALSE,Buz Rengi Martı
Larus hyperboreus,Glaucous Gull,glagul,61432851,FALSE,Kutup martısı
Larus marinus,Great Black-backed Gull,gbbgul,165920,FALSE,Büyük Kara Sırtlı Martı
Onychoprion aleuticus,Aleutian Tern,aleter1,79092981,FALSE,Aleüt sumrusu
Onychoprion fuscatus,Sooty Tern,sooter1,89594,FALSE,kara sırtlı sumru
Onychoprion anaethetus,Bridled Tern,briter1,294277031,FALSE,Sürmeli Sumru
Onychoprion lunatus,Grey-backed Tern,gybter1,203895321,FALSE,Gözlüklü sumru
Sternula albifrons,Little Tern,litter1,466250791,FALSE,Küçük Sumru
Sternula saundersii,Saunders's Tern,sauter2,464699051,FALSE,
Sternula antillarum,Least Tern,leater1,170029491,FALSE,Küçük sumru/Antil sumrusu
Sternula superciliaris,Yellow-billed Tern,yebter2,629713581,FALSE,Amazon sumrusu
TURNICIDAE,Buttonquails,,,FALSE,
Turnix sylvaticus,Common Buttonquail,smabut2,634338894,FALSE,Endelüs Bıldırcınyelvesi
Turnix maculosus,Red-backed Buttonquail,rebbut2,389622091,FALSE,Kızıl sırtlı bıldırcınyelvesi
Turnix tanki,Yellow-legged Buttonquail,yelbut1,641094861,FALSE,Hint Bıldırcınyelvesi
Turnix nanus,Black-rumped Buttonquail,hotbut3,275759,FALSE,Kara belli bıldırcınyelvesi
Turnix hottentottus,Hottentot Buttonquail,hotbut1,,FALSE,Kap Bıldırcınyelvesi
Turnix ocellatus,Spotted Buttonquail,spobut2,277886741,FALSE,Benekli bıldırcınyelvesi
Turnix suscitator,Barred Buttonquail,barbut1,641334422,FALSE,Karaca Bıldırcınyelvesi
