Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,pl
Cercococcyx mechowi,Dusky Long-tailed Cuckoo,dltcuc1,94100,FALSE,kukułka ciemna
Cercococcyx olivinus,Olive Long-tailed Cuckoo,oltcuc1,203974571,FALSE,kukułka oliwkowa
Cercococcyx montanus,Barred Long-tailed Cuckoo,bltcuc1,56526011,FALSE,kukułka prążkowana
Surniculus dicruroides,Fork-tailed Drongo-cuckoo,asidrc2,358179801,FALSE,kukielczyk indochiński
Surniculus lugubris,Square-tailed Drongo-cuckoo,asidrc3,203489841,FALSE,kukielczyk
Surniculus velutinus,Philippine Drongo-cuckoo,phidrc1,203894541,FALSE,kukielczyk aksamitny
Surniculus musschenbroeki,Moluccan Drongo-cuckoo,asidrc4,700485,FALSE,kukielczyk molucki
Hierococcyx bocki,Dark Hawk-cuckoo,larhac1,637366088,FALSE,kukułka malajska
Hierococcyx sparverioides,Large Hawk-cuckoo,larhac2,240963151,FALSE,kukułka krogulcza/malajska
Hierococcyx varius,Common Hawk-cuckoo,cohcuc1,284331471,FALSE,kukułka rudopręga
Hierococcyx vagans,Moustached Hawk-cuckoo,mohcuc1,203968431,FALSE,kukułka wąsata
Hierococcyx nisicolor,Whistling Hawk-cuckoo,hodhac1,323493911,FALSE,kukułka himalajska
Hierococcyx fugax,Malay Hawk-cuckoo,malhac1,463856681,FALSE,kukułka kreskowana
Hierococcyx hyperythrus,Northern Hawk-cuckoo,nohcuc1,204001471,FALSE,kukułka amurska
Hierococcyx pectoralis,Philippine Hawk-cuckoo,phhcuc1,203894591,FALSE,kukułka filipińska
Cuculus crassirostris,Sulawesi Cuckoo,suhcuc1,700483,FALSE,kukułka szarogłowa
Cuculus solitarius,Red-chested Cuckoo,reccuc1,8273,FALSE,kukułka rdzawopierśna
Cuculus clamosus,Black Cuckoo,blacuc1,203948581,FALSE,kukułka czarna
Cuculus micropterus,Indian Cuckoo,indcuc1,244271771,FALSE,kukułka krótkoskrzydła
Cuculus canorus,Common Cuckoo,comcuc,144060371,TRUE,Kukułka Zwyczajna
Cuculus gularis,African Cuckoo,afrcuc1,277813,FALSE,kukułka sawannowa
Cuculus saturatus,Oriental Cuckoo,himcuc1,203902361,FALSE,kukułka wschodnia
Cuculus lepidus,Sunda Cuckoo,suncuc2,609673058,FALSE,kukułka sundajska
CUCULIFORMES,,,,FALSE,
CUCULIDAE,Cuckoos,,,FALSE,
Crotophaga major,Greater Ani,greani1,300752,FALSE,kleszczojad wielki
Crotophaga ani,Smooth-billed Ani,smbani,265597421,TRUE,kleszczojad gładkodzioby
Crotophaga sulcirostrist,Groove-billed Ani,grbani,140225,FALSE,
Guira guira,Guira Cuckoo,guicuc1,216440,FALSE,guira
Tapera naevia,American Striped Cuckoo,strcuc1,410689341,FALSE,klinochwostka paskowana
Dromococcyx phasianellus,Pheasant Cuckoo,phecuc1,211973891,FALSE,klinochwostka bażancia
Dromococcyx pavoninus,Pavonine Cuckoo,pavcuc1,362843521,FALSE,klinochwostka pawia
Morococcyx erythropygus,Lesser Ground-cuckoo,legcuc1,177641251,FALSE,klinochwostka mała
Geococcyx velox,Lesser Roadrunner,lesroa1,41271831,FALSE,kukawka meksykańska
Geococcyx californianus,Greater Roadrunner,greroa,256178591,TRUE,Kukawka Kalifornijska
Neomorphus geoffroyi,Rufous-vented Ground-cuckoo,rvgcuc1,306543181,FALSE,kukawka obrożna
Neomorphus radiolosus,Banded Ground-cuckoo,bagcuc1,648913142,FALSE,kukawka prążkowana
Neomorphus rufipennis,Rufous-winged Ground-cuckoo,rwgcuc1,384677891,FALSE,kukawka rdzawoskrzydła
Neomorphus pucheranii,Red-billed Ground-cuckoo,rbgcuc1,614325199,FALSE,kukawka czerwonodzioba
†Coua delalandei,Snail-eating Coua,snecou1,,FALSE,
Coua gigas,Giant Coua,giacou1,203978911,FALSE,kuja wielka
Coua coquereli,Coquerel's Coua,coqcou1,95476,FALSE,kuja płowa
Coua serriana,Red-breasted Coua,rebcou1,203968581,FALSE,kuja rdzawopierśna
Coua reynaudii,Red-fronted Coua,refcou1,503959221,FALSE,kuja rdzawoczelna
Coua cursor,Running Coua,runcou1,646454620,FALSE,kuja żółtogardła
Coua ruficeps,Red-capped Coua,reccou2,95560,FALSE,kuja rudogłowa
Coua olivaceiceps,Olive-capped Coua,reccou3,203930591,FALSE,kuja oliwkowa
Coua cristata,Crested Coua,crecou1,100024,FALSE,kuja czubata
Coua pyropyga,Chestnut-vented Coua,,,FALSE,kuja czubata (pyropyga)
Coua verreauxi,Verreaux's Coua,vercou1,502290111,FALSE,kuja mała
Coua caerulea,Blue Coua,blucou1,93557,FALSE,kuja błękitna
Carpococcyx radiceus,Bornean Ground-cuckoo,bogcuc1,203953801,FALSE,kukielnik jarzębaty
Carpococcyx viridis,Sumatran Ground-cuckoo,sugcuc1,641636661,FALSE,kukielnik zielony
Carpococcyx renauldi,Coral-billed Ground-cuckoo,cbgcuc1,428444651,FALSE,kukielnik wielki
Centropus milo,Buff-headed Coucal,buhcou1,203910191,FALSE,kukal płowogłowy
Centropus ateralbus,Pied Coucal,piecou1,203994681,FALSE,kukal srokaty
Centropus menbeki,Ivory-billed Coucal,grbcou1,203987971,FALSE,kukal wielki
Centropus chalybeus,Biak Coucal,biacou1,203997211,FALSE,kukal stalowy
Centropus unirufus,Rufous Coucal,rufcou1,203999891,FALSE,kukal rdzawy
Centropus chlororhynchus,Green-billed Coucal,grbcou2,204000631,FALSE,kukal jasnodzioby
Centropus melanops,Black-faced Coucal,blfcou1,203894331,FALSE,kukal czarnolicy
Centropus steerii,Black-hooded Coucal,blhcou1,555871721,FALSE,kukal czarnogłowy
Centropus rectunguis,Short-toed Coucal,shtcou1,636991204,FALSE,kukal krótkopalcowy
Centropus celebensis,Bay Coucal,baycou1,203909081,FALSE,kukal celebeski
Centropus anselli,Gabon Coucal,gabcou1,609157444,FALSE,kukal płowobrzuchy
Centropus leucogaster,Black-throated Coucal,bltcou1,204006961,FALSE,kukal białobrzuchy
Centropus senegalensis,Senegal Coucal,sencou1,203961431,FALSE,kukal senegalski
Centropus monachus,Blue-headed Coucal,blhcou2,1358,FALSE,kukal niebieskogłowy
Centropus cupreicaudus,Coppery-tailed Coucal,cotcou1,597814511,FALSE,kukal miedzianosterny
Centropus superciliosus,White-browed Coucal,whbcou2,8579,FALSE,kukal białobrewy/białogardły
Centropus nigrorufus,Javan Coucal,suncou1,525811741,FALSE,kukal jawajski
Centropus sinensis,Greater Coucal,grecou1,407541021,FALSE,kukal zmienny
Centropus andamanensis,Andaman Coucal,andcou1,203955261,FALSE,kukal brunatny
Centropus goliath,Goliath Coucal,golcou1,203906651,FALSE,kukal olbrzymi
Centropus toulou,Madagascar Coucal,madcou1,203970171,FALSE,kukal malgaski
Centropus grillii,Black Coucal,blacou1,3084,FALSE,kukal mały
Centropus viridis,Philippine Coucal,phicou1,203999661,FALSE,kukal filipiński
Centropus bengalensis,Lesser Coucal,lescou1,249865961,FALSE,kukal bengalski
Centropus violaceus,Violaceous Coucal,viocou1,203976811,FALSE,kukal fioletowy
Centropus bernsteini,Black-billed Coucal,lebcou1,251041021,FALSE,kukal papuaski
Centropus phasianinus,Pheasant Coucal,phecou2,233567,TRUE,Kukal Bażanci
Centropus spilopterus,Kai Coucal,,,FALSE,kukal bażanci (spilopterus)
Rhinortha chlorophaea,Raffles's Malkoha,rafmal1,541541851,FALSE,kukuła kasztanowata
Ceuthmochares aereus,Chattering Yellowbill,yellow5,434335841,FALSE,siwianka
Ceuthmochares australis,Whistling Yellowbill,yellow6,211153291,FALSE,siwianka gwiżdżąca
Taccocua leschenaultii,Sirkeer Malkoha,sirmal1,371776741,FALSE,kukuła płowa
Zanclostomus javanicus,Red-billed Malkoha,rebmal2,626123229,FALSE,kukuła ognista
Phaenicophaeus pyrrhocephalus,Red-faced Malkoha,refmal1,223439,FALSE,kukuła białobrzucha
Phaenicophaeus viridirostris,Blue-faced Malkoha,blfmal1,276002481,FALSE,kukuła niebieskooka
Phaenicophaeus diardi,Black-bellied Malkoha,blbmal1,71314,FALSE,kukuła czarnobrzucha
Phaenicophaeus sumatranus,Chestnut-bellied Malkoha,chbmal1,391945241,FALSE,kukuła rdzawobrzucha
Phaenicophaeus tristis,Green-billed Malkoha,grbmal1,204016461,FALSE,kukuła długosterna
Phaenicophaeus curvirostris,Chestnut-breasted Malkoha,chbmal2,616241705,FALSE,kukuła sundajska
Phaenicophaeus oeneicaudus,Mentawai Malkoha,chbmal3,101923871,FALSE,kukuła sundajska (oeneicaudus)
Dasylophus superciliosus,Red-crested Malkoha,recmal1,202345281,FALSE,kukuła czerwonoczuba
Lepidogrammus cumingi,Scale-feathered Malkoha,scfmal1,282684261,FALSE,kukuła białolica
Rhamphococcyx calyorhynchus,Yellow-billed Malkoha,yebmal1,640716477,FALSE,kukuła grubodzioba
Cuculus poliocephalus,Lesser Cuckoo,lescuc1,168997341,FALSE,kukułka mała
Cuculus rochii,Madagascar Cuckoo,madcuc1,203951991,FALSE,kukułka popielata
Hypotaenidia torquata,Barred Rail,barrai1,203893411,FALSE,wodnik wąsaty
Hypotaenidia insignis,New Britail Rail,,,FALSE,wodnik różowonogi
†Hypotaenidia poeciloptera,Bar-winged Rail,bawrai1,,FALSE,
Hypotaenidia tertia,Bougainville Rail,,,FALSE,
Hypotaenidia immaculata,Santa Isabel Rail,,,FALSE,
Hypotaenidia woodfordi,Guadalcanal Rail,,,FALSE,weczka czarnodzioba
Hypotaenidia rovianae,Roviana Rail,rovrai1,,FALSE,wodnik melanezyjski
Hypotaenidia owstoni,Guam Rail,guarai1,533472181,FALSE,wodnik guamski
†Hypotaenidia wakensis,Wake Rail,,,FALSE,
†Hypotaenidia dieffenbachii,Dieffenbach's Rail,dierai1,,FALSE,
Hypotaenidia sylvestris,Lord Howe Woodhen,,,FALSE,wodnik brunatny
Hypotaenidia philippensis,Buff-banded Rail,bubrai1,275668211,FALSE,
†Hypotaenidia pacifica,Tahiti Rail,tahrai1,,FALSE,
Dryolimnas cuvieri,White-throated Rail,whtrai1,93687,FALSE,chruścielowiec białogardły
†Dryolimnas augusti,Reunion Rail,reurai1,,FALSE,
Crex egregia,African Crake,afrcra1,81483851,FALSE,derkacz kureczkowaty
Crex crex,Corncrake,corcra,237871791,FALSE,derkacz
Rougetius rougetii,Rouget's Rail,rourai1,642157786,FALSE,rudowodnik
Mundia elpenor,St Helena Crake,asccra1,,FALSE,chruścielowiec atlantycki
†Atlantisia podarces,Inaccessible Rail,,,FALSE,
Atlantisia rogersi,Inaccessible Rail,,,FALSE,derkaczyk nielotny
Aramides ypecaha,Giant Wood-rail,giwrai1,173660121,FALSE,chruścielak wielki
Aramides wolfi,Brown Wood-rail,brwrai1,650930550,FALSE,chruścielak brunatny
Aramides mangle,Little Wood-rail,liwrai1,235037781,FALSE,chruścielak oliwkowy
Aramides cajaneus,Grey-necked Wood-rail,gycwor1,2306,FALSE,chruścielak białobrzuchy/szaroszyi
Aramides axillaris,Rufous-necked Wood-rail,rnwrai1,132338891,FALSE,chruścielak rdzawoszyi
Aramides calopterus,Red-winged Wood-rail,rwwrai1,,FALSE,chruścielak rdzawoskrzydły
Aramides saracura,Slaty-breasted Wood-rail,sbwrai1,408793251,FALSE,chruścielak śniady
Amaurolimnas concolor,Uniform Crake,unicra1,203931831,FALSE,chruścielak jednobarwny
Cyanolimnas cerverai,Zapata Rail,zaprai1,,FALSE,modroderkaczyk
Neocrex colombiana,Colombian Crake,colcra2,,FALSE,derkacznik kolumbijski
Neocrex erythrops,Paint-billed Crake,pabcra,281088611,FALSE,
Pardirallus maculatus,Spotted Rail,sporai,486677801,FALSE,wodniczak pstry
Pardirallus nigricans,Blackish Rail,blarai1,323816731,FALSE,wodniczak żałobny
Pardirallus sanguinolentus,Plumbeous Rail,plurai1,31909,FALSE,wodniczak ołowiowy
Gymnocrex rosenbergii,Bald-faced Rail,bafrai2,,FALSE,derkaczak gołolicy
Gymnocrex talaudensis,Talaud Rail,talrai1,,FALSE,derkaczak talaudzki
Gymnocrex plumbeiventris,Bare-eyed Rail,baerai1,182359,FALSE,derkaczak szarobrzuchy
Hapalocrex flaviventer,Yellow-breasted Crake,yebcra1,84256751,FALSE,kureczka żółtawa
Porzana fasciata,Black-banded Crake,blbcra1,31399941,FALSE,derkaczyk czarnopręgi
Porzana spiloptera,Dot-winged Crake,dowcra1,612246615,FALSE,derkaczyk plamisty
Porzana albicollis,Ash-throated Crake,astcra1,99135181,FALSE,kureczka popielata
Porzana carolina,Sora,sora,234407911,FALSE,kureczka karolińska
Porzana porzana,Spotted Crake,spocra1,252565531,FALSE,kropiatka
Porzana fluminea,Australian Crake,auscra1,193897861,FALSE,kureczka australijska
Zapornia fusca,Ruddy-breasted Crake,rubcra1,643602129,FALSE,kureczka kasztanowata
Zapornia paykullii,Band-bellied Crake,babcra1,44671811,FALSE,kureczka wschodnia
Zapornia akool,Brown Crake,brocra1,626690358,FALSE,bagiewnik brązowy
Zapornia flavirostra,Black Crake,blacra1,203935551,FALSE,kureczka czarna
Zapornia parva,Little Crake,litcra1,311053011,FALSE,zielonka
Zapornia pusilla,Baillon's Crake,baicra1,483230031,FALSE,karliczka
†Zapornia astrictocarpus,St Helena Rail,,,FALSE,
†Zapornia palmeri,Laysan Rail,layrai,,FALSE,
Zapornia olivieri,Sakalava Rail,sakrai1,203985871,FALSE,bagiewnik madagaskarski
Zapornia bicolor,Black-tailed Crake,bltcra1,203925461,FALSE,bagiewnik czarnosterny
†Zapornia sandwichensis,Hawaiian Rail,hawrai,,FALSE,
†Zapornia nigra,Miller's Rail,milrai1,,FALSE,
Zapornia atra,Henderson Crake,heicra1,203895361,FALSE,kureczka smolista
Zapornia tabuensis,Spotless Crake,spocra2,203999161,TRUE,Kureczka Posępna
†Zapornia monasa,Kosrae Crake,koscra1,,FALSE,
Amaurornis isabellina,Isabelline Bush-hen,isabuh1,204012791,FALSE,bagiewnik rdzawobrzuchy
Amaurornis olivacea,Plain Bush-hen,plabuh1,30137171,FALSE,bagiewnik oliwkowy
Amaurornis magnirostris,Talaud Bush-hen,talbuh1,203893281,FALSE,bagiewnik ciemnobrzuchy
Amaurornis moluccana,Pale-vented Bush-hen,rutbuh1,203886861,FALSE,bagiewnik szaropierśny
Amaurornis phoenicurus,White-breasted Waterhen,whbwat1,596624031,FALSE,bagiewnik białopierśny
Amaurornis cinerea,White-browed Crake,whbcra1,346434421,FALSE,kureczka białobrewa
Amaurornis marginalis,Striped Crake,strcra1,650574370,FALSE,kropiatka
Megacrex inepta,New Guinea Flightless Rail,ngfrai1,,FALSE,kusowodnik
Gallicrex cinerea,Watercock,waterc1,369434801,FALSE,kokosznik
Porphyrio porphyrio,Purple Swamphen,purswa1,356004491,FALSE,modrzyk (zwyczajny)
P. p. madagascariensis,African Swamphen,purswa2,137584541,FALSE,
P. p. poliocephalus,Grey-headed Swamphen,,,FALSE,
†Porphyrio albus,White Swamphen,,,FALSE,
†Porphyrio paepae,Marquesan Swamphen,marswa1,,FALSE,
†Porphyrio kukwiedei,New Caledonia Gallinule,,,FALSE,
GRUIFORMES,,,,FALSE,
HELIORNITHIDAE,Finfoots,,,FALSE,
Podica senegalensis,African Finfoot,afrfin1,618612784,FALSE,perkołyska afrykańska
Heliopais personata,Masked Finfoot,masfin3,,FALSE,perkołyska indyjska
Heliornis fulica,Sungrebe,sungre1,203988221,TRUE,perkołyska amerykańska
RALLIDAE,Rails Gallinules Coots,,,FALSE,chruściel nieoznaczony (Rallidae sp)
Sarothrura pulchra,White-spotted Flufftail,whsflu1,203965051,FALSE,kusokurka perlista
Sarothrura elegans,Buff-spotted Flufftail,busflu1,177489191,FALSE,kusokurka plamista
Sarothrura rufa,Red-chested Flufftail,recflu1,177489341,FALSE,kusokurka rdzawogłowa
Sarothrura lugens,Chestnut-headed Flufftail,chhflu1,24891,FALSE,kusokurka długosterna
Sarothrura boehmi,Streaky-breasted Flufftail,stbflu1,296704481,FALSE,kusokurka kreskowana
Sarothrura affinis,Striped Flufftail,strflu1,575772991,FALSE,kusokurka smugowana
Sarothrura insularis,Madagascar Flufftail,madflu1,506168581,FALSE,kusokurka madagaskarska
Sarothrura ayresi,White-winged Flufftail,whwflu1,,FALSE,kusokurka białoskrzydła
Sarothrura watersi,Slender-billed Flufftail,slbflu1,97586,FALSE,kusokurka cienkodzioba
Himantornis haematopus,Nkulengu Rail,nkurai1,203974551,FALSE,chruścieloń
Canirallus oculeus,Grey-throated Rail,gytrai1,613658922,FALSE,wodnik szarogardły
Mentocrex kioloides,Madagascar Wood-rail,madwor1,506168051,FALSE,chruściel madagaskarski
Mentocrex beankaensis,Tsingy Wood-rail,tsiwor1,,FALSE,chruściel rdzawouchy
Rallicula rubra,Chestnut Forest-rail,chfrai1,609065712,FALSE,rudokurka czerwonawa
Rallicula leucospila,White-striped Forest-rail,wsfrai1,203997101,FALSE,rudokurka papuaska
Rallicula forbesi,Forbes's Forest-rail,forrai1,100546,FALSE,rudokurka czarnoskrzydła
Rallicula mayri,Mayr's Forest-rail,mayrai1,139541,FALSE,rudokurka kasztanowata
Rallina tricolor,Red-necked Crake,rencra1,480338501,FALSE,rudokurka ognistogłowa
Rallina canningi,Andaman Crake,andcra1,224649011,FALSE,rudokurka wielka
Rallina fasciata,Red-legged Crake,relcra1,599026891,FALSE,rudokurka krasnonoga
Rallina eurizonoides,Slaty-legged Crake,sllcra1,203895951,FALSE,rudokurka sinonoga
Coturnicops exquisitus,Swinhoe's Rail,swirai1,31429111,FALSE,rudokurka syberyjska
Coturnicops noveboracensis,Yellow Rail,yelrai,128195241,FALSE,rudokurka żółtawa
Coturnicops notatus,Speckled Rail,sperai1,166734,FALSE,rudokurka ciemna
Micropygia schomburgkii,Ocellated Crake,ocecra1,424945081,FALSE,rudokurka kropkowana
Rufirallus castaneiceps,Chestnut-headed Crake,chhcra1,203999581,FALSE,derkaczyk kasztanowaty
Rufirallus viridis,Russet-crowned Crake,ruccra1,203931201,FALSE,derkaczyk szarolicy
Laterallus melanophaius,Rufous-sided Crake,ruscra1,161530141,FALSE,derkaczyk oliwkowy
Laterallus levraudi,Rusty-flanked Crake,rufcra2,454845621,FALSE,derkaczyk rdzawoboczny
Laterallus ruber,Ruddy Crake,rudcra1,224201931,FALSE,derkaczyk rudy
Laterallus albigularis,White-throated Crake,whtcra1,78967391,FALSE,derkaczyk białogardły
Laterallus exilis,Grey-breasted Crake,grbcra1,203932211,FALSE,derkaczyk amazoński
Laterallus jamaicensis,Black Rail,blkrai,49998091,TRUE,derkaczyk śniady
Laterallus tuerosi,Junin Rail,,,FALSE,derkaczyk śniady (tuerosi)
Laterallus spilonota,Galapagos Rail,galrai1,203698271,FALSE,derkaczyk galapagoski
Laterallus leucopyrrhus,Red-and-white Crake,rawcra1,609184339,FALSE,derkaczyk białobrzuchy
Laterallus xenopterus,Rufous-faced Crake,rufcra1,499624321,FALSE,derkaczyk rdzawolicy
Rallus longirostris,Mangrove Rail,manrai1,406587451,FALSE,wodnik długodzioby
Rallus tenuirostris,Mexican Rail,kinrai2,470683061,FALSE,wodnik cienkodzioby
Rallus obsoletus,Ridgway's Rail,ridrai1,323622841,FALSE,wodnik kalifornijski
Rallus elegans,King Rail,kinrai4,457670641,TRUE,Wodnik Królewski
Rallus crepitans,Clapper Rail,clarai11,30326001,FALSE,wodnik karoliński
Rallus wetmorei,Plain-flanked Rail,plfrai1,647207695,FALSE,wodnik wenezuelski
Rallus limicola,Virginia Rail,virrai,45633,TRUE,wodnik błotny
Rallus semiplumbeous,Bogota Rail,bograi1,621180909,FALSE,wodnik andyjski
Rallus antarcticus,Austral Rail,ausrai1,28617701,FALSE,wodnik patagoński
Rallus aquaticus,Western Water Rail,watrai1,203920771,FALSE,wodnik/wodnik brązowopierśny
Rallus indicus,Eastern Water Rail,bncrai1,620128113,FALSE,wodnik brązowopierśny
Rallus caerulescens,African Rail,afrrai1,46083,FALSE,wodnik afrykański
Rallus madagascariensis,Madagascar Rail,madrai1,360288161,FALSE,wodnik madagaskarski
Aramidopsis plateni,Snoring Rail,plarai1,627891546,FALSE,wodnik chrapliwy
Lewinia striata,Slaty-breasted Rail,slbrai1,375152391,FALSE,wodnik rdzawogłowy
Lewinia mirifica,Brown-banded Rail,luzrai1,,FALSE,wodnik luzoński
Lewinia pectoralis,Lewin's Rail,lewrai1,27017081,FALSE,wodnik kusy
Lewinia muelleri,Auckland Rail,auirai1,,FALSE,wodnik maoryski
Habroptila wallacii,Drummer Rail,,,FALSE,wodnokur molucki
Gallirallus calayanensis,Calayan Rail,calrai1,203997481,FALSE,wodnik ciemny
Gallirallus lafresnayanus,New Caledonian Rail,necrai1,,FALSE,wodnik nowokaledoński
Gallirallus australis,Weka,weka1,117428871,TRUE,weka
†Diaphorapteryx hawkinsi,Hawkins's Rail,hawrai1,,FALSE,
†Aphanapteryx bonasia,Red Rail,redrai1,,FALSE,
†Erythromachus leguati,Rodrigues Rail,rodrai1,,FALSE,
Eulabeornis castaneoventris,Chestnut Rail,cherai1,620592500,FALSE,wodnokur duży
†Cabalus modestus,Chatam Rail,,,FALSE,
Hypotaenidia okinawae,Okinawa Rail,okirai1,203896011,FALSE,wodnik okinawski
Ardeotis australis,Australian Bustard,ausbus1,622865585,FALSE,drop australijski
Houbaropsis bengalensis,Bengal Florican,benflo2,616731084,TRUE,hubarka bengalska
Sypheotides indicus,Lesser Florican,lesflo2,109115121,FALSE,hubarka długoczuba
Lophotis savilei,Savile's Bustard,savbus1,145542981,FALSE,dropik sahelski
Lophotis gindiana,Buff-crested Bustard,bucbus1,615535305,FALSE,dropik bladoczuby
Lophotis ruficrista,Red-crested Bustard,recbus1,582445171,FALSE,dropik rdzawoczuby
Heterotetrax vigorsii,Karoo Bustard,karbus1,208765711,FALSE,dropik szaroszyi
Heterotetrax rueppellii,Rüppell's Bustard,ruebus1,203936711,FALSE,
Heterotetrax humilis,Little Brown Bustard,libbus1,635023062,FALSE,dropik somalijski
Afrotis afra,Southern Black Bustard,blabus3,624906351,FALSE,dropik czarny
Afrotis afraoides,Northern Black Bustard,whqbus1,194118891,FALSE,dropik jasnoskrzydły
Eupodotis senegalensis,White-bellied Bustard,whbbus2,611584708,FALSE,dropik senegalski
Eupodotis caerulescens,Blue Bustard,blubus1,208763191,FALSE,dropik modry
†Porphyrio caerulescens,Reunion Gallinule,reugal1,,FALSE,
†Porphyrio mantelli,Takahe,,,FALSE,
Porphyrio hochstetteri,South Island Takahe,takahe3,212043711,TRUE,takahe południowy
Porphyrio alleni,Allen's Gallinule,allgal1,649798707,FALSE,sułtanka afrykańska
Porphyrio martinicus,Purple Gallinule,purgal2,65208011,TRUE,Sułtanka Amerykańska
Porphyrio flavirostris,Azure Gallinule,azugal1,541223001,FALSE,sułtanka żółtodzioba
Pareudiastes silvestris,Makira Moorhen,sacmoo1,,FALSE,kokoszka czerwonodzioba
Pareudiastes pacificus,Samoan Moorhen,sammoo1,,FALSE,kokoszka żółtodzioba
†Gallinula nesiotis,Tristan Moorhen,trimoo2,,FALSE,
Gallinula corneri,Gough Moorhen,trimoo3,204732,FALSE,
Gallinula chloropus,Common Moorhen,commoo3,203978971,TRUE,Kokoszka Zwyczajna
Gallinula galeata,Common Gallinule,comgal1,152657871,FALSE,kokoszka zwyczajna/amerykańska
Gallinula tenebrosa,Dusky Moorhen,dusmoo1,534241901,FALSE,kokoszka ciemna
Gallinula angulata,Lesser Moorhen,lesmoo1,652241994,FALSE,kokoszka mała
Gallinula melanops,Spot-flanked Gallinule,spfgal1,203988211,FALSE,kureczka kropkowana
