Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,hu
Syrmaticus reevesii,Reeves's Pheasant,reephe1,635867832,FALSE,királyfácán
Chrysolophus pictus,Golden Pheasant,golphe,310815,TRUE,aranyfácán
Chrysolophus amherstiae,Lady Amherst's Pheasant,laaphe1,436928311,TRUE,gyémántfácán
Phasianus colchicus,Common Pheasant,rinphe1,140678461,TRUE,Fácán
P. c. torquatus,Ring-necked Pheasant,rinphe1,140678461,FALSE,
Phasianus versicolor,Green Pheasant,rinphe2,203903461,TRUE,Schiller-fácán
Crossoptilon crossoptilon,White Eared-pheasant,whieap1,30552051,FALSE,
Crossoptilon harmani,Tibetan Eared-pheasant,whieap2,325777831,FALSE,tibeti fülesfácán
Crossoptilon mantchuricum,Brown Eared-pheasant,brephe1,162445651,FALSE,barna fülesfácán
Crossoptilon auritum,Blue Eared-pheasant,blephe1,627003171,FALSE,kék fülesfácán
Catreus wallichii,Cheer Pheasant,chephe1,517406951,FALSE,bóbitás fácán
Lophura leucomelanos,Kalij Pheasant,kalphe,5291,FALSE,
Lophura nycthemera,Silver Pheasant,silphe,248929651,FALSE,
Lophura edwardsi,Edwards's Pheasant,edwphe1,,FALSE,vietnami fácán
Lophura swinhoii,Swinhoe's Pheasant,swiphe1,258420041,FALSE,nyerges fácán
Lophura inornata,Salvadori's Pheasant,salphe1,341125091,FALSE,Salvadori-fácán
Lophura erythrophthalma,Crestless Fireback,crefir5,280924,FALSE,
Lophura pyronota,Bornean Crestless Fireback,crefir6,164233,FALSE,
Lophura ignita,Bornean Crested Fireback,crefir4,609068760,FALSE,
Lophura rufa,Malay Crested Fireback,crefir3,327540031,FALSE,
Lophura diardi,Siamese Fireback,siafir1,249186261,FALSE,hamvas fácán
Lophura bulweri,Bulwer's Pheasant,bulphe1,608936216,FALSE,fehérfarkú fácán
Perdix perdix,Grey Partridge,grypar,304858,FALSE,Fogoly
Perdix dauurica,Daurian Partridge,daupar1,647760276,FALSE,rozsdásmellű fogoly
Perdix hodgsoniae,Tibetan Partridge,tibpar1,204009351,FALSE,tibeti fogoly
Meleagris gallopavo,Wild Turkey,wiltur,73964601,TRUE,vadpulyka
Meleagris ocellata,Ocellated Turkey,ocetur1,58635171,TRUE,pávaszemes pulyka
Bonasa umbellus,Ruffed Grouse,rufgro,446222541,FALSE,galléros császármadár
Bonasa bonasia,Hazel Grouse,hazgro1,59175311,FALSE,Császármadár
Bonasa sewerzowi,Chinese Grouse,sevgro1,285208,FALSE,tibeti császármadár
Lagopus lagopus,Willow Grouse,wilpta,207352,FALSE,Sarki hófajd
L. l. scotica,Red Grouse,wilpta1,456744871,FALSE,
Lagopus muta,Rock Ptarmigan,rocpta1,203903791,TRUE,Havasi hófajd
Lagupus leucura,White-tailed Ptarmigan,whtpta1,2503,FALSE,
Dendragapus obscurus,Dusky Grouse,dusgro,157903381,FALSE,
Dendragapus fuliginosus,Sooty Grouse,soogro1,465416891,FALSE,
Falcipennis falcipennis,Siberian Grouse,sibgro2,,FALSE,szibériai fajd
Falcipennis canadensis,Spruce Grouse,sprgro,165528121,FALSE,lucfajd
Falcipennis franklinii,Franklin's Grouse,,,FALSE,
Tetrao urogallus,Western Capercaillie,wescap1,274032621,TRUE,Siketfajd
Tetrao parvirostris,Black-billed Capercaillie,blbcap1,608578345,FALSE,rövidcsőrű siketfajd
Lyurus tetrix,Black Grouse,blagro1,2521,FALSE,Nyírfajd
Lyurus mlokosiewiczi,Caucasian Grouse,caugro1,,FALSE,kaukázusi nyírfajd
Centrocercus urophasianus,Sage Grouse,saggro,50119,FALSE,
Centrocercus minimus,Gunnison Grouse,gusgro,253848531,FALSE,kis ürömfajd
Tympanuchus phasianellus,Sharp-tailed Grouse,shtgro,50135,TRUE,hegyesfarkú fajd
Tympanuchus cupido,Greater Prairie-chicken,grpchi,191128,TRUE,
Tympanuchus pallidicinctus,Lesser Prairie-chicken,lepchi,141139,TRUE,kis prérityúk
ANSERIFORMES,,,,FALSE,
ANHIMIDAE,Screamers,,,FALSE,
Anhima cornuta,Horned Screamer,horscr1,32242391,FALSE,egyszarvú csája
Chauna chavaria,Northern Screamer,norscr1,534762281,FALSE,fehérarcú csája
Chauna torquata,Southern Screamer,souscr1,212906,TRUE,örvös csája
ANSERANATIDAE,Magpie Goose,maggoo1,612141819,FALSE,
Anseranas semipalmata,Magpie Goose,maggoo1,612141819,FALSE,ujjas lúd
ANATIDAE,Ducks Geese Swans,,,FALSE,réceformák
Dendrocygna viduata,White-faced Whistling-duck,wfwduc1,218228,FALSE,apáca-fütyülőlúd
Dendrocygna autumnalis,Black-bellied Whistling-duck,bbwduc,74011581,TRUE,piroscsőrű fütyülőlúd
Dendrocygna guttata,Spotted Whistling-duck,spwduc1,611494502,FALSE,gyöngyös fütyülőlúd
Dendrocygna arborea,West Indian Whistling-duck,wiwduc1,140657151,FALSE,pálmafütyülőlúd
Dendrocygna bicolor,Fulvous Whistling-duck,fuwduc,641164476,FALSE,Sujtásos fütyülőlúd
Dendrocygna eytoni,Plumed Whistling-duck,plwduc1,132566831,FALSE,sarlós fütyülőlúd
Dendrocygna arcuata,Wandering Whistling-duck,wawduc1,132566781,FALSE,vándorfütyülőlúd
Dendrocygna javanica,Lesser Whistling-duck,lewduc1,255446121,FALSE,Bengáliai fütyülőlúd
Thalassornis leuconotos,White-backed Duck,whbduc1,584433141,FALSE,vöcsökréce
Heteronetta atricapilla,Black-headed Duck,blhduc1,203988231,FALSE,kakukkréce
Nomonyx dominicus,Masked Duck,masduc,610485753,FALSE,feketearcú réce
Oxyura jamaicensis,Ruddy Duck,rudduc,106721,TRUE,Feketefejű halcsontfarkú réce
Oxyura ferruginea,Andean Duck,andduc1,577960601,FALSE,
Oxyura vittata,Lake Duck,lakduc1,203988321,FALSE,argentin kékcsőrű réce
Oxyura australis,Blue-billed Duck,blbduc1,300779311,FALSE,szálkás réce
Oxyura maccoa,Maccoa Duck,macduc1,640718508,FALSE,csuklyás réce
Oxyura leucocephala,White-headed Duck,whhduc1,534766531,TRUE,kékcsőrű réce
Biziura lobata,Musk Duck,musduc1,203953171,TRUE,lebernyeges réce
Malacorhynchus membranaceus,Pink-eared Duck,pieduc1,464936601,TRUE,lapátcsőrű réce
Stictonetta naevosa,Freckled Duck,freduc1,184685051,FALSE,gyöngyös réce
Cereopsis novaehollandiae,Cape Barren Goose,cabgoo1,100811911,FALSE,tyúklúd
Coscoroba coscoroba,Coscoroba Swan,cosswa1,203692881,FALSE,koszkoróbahattyú
Cygnus melanocoryphus,Black-necked Swan,blnswa2,437219201,FALSE,feketenyakú hattyú
Cygnus atratus,Black Swan,blkswa,265310771,TRUE,fekete hattyú
Cygnus olor,Mute Swan,mutswa,304263951,TRUE,Bütykös hattyú
Cygnus buccinator,Trumpeter Swan,truswa,527184,TRUE,trombitás hattyú
Cygnus cygnus,Whooper Swan,whoswa,203932741,TRUE,Énekes hattyú
Cygnus columbianus,Tundra Swan,tunswa,406700341,TRUE,Kis hattyú
C. c. bewickii,Bewick's Swan,,,FALSE,
C. c. columbianus,Tundra Swan,tunswa,406700341,TRUE,
Branta bernicla,Brent Goose,brant,65344051,TRUE,Örvös lúd
B. b. hrota,Pale-bellied Brent Goose,,,FALSE,
B. b. nigricans,Black bellied Brent Goose,,,FALSE,
Branta leucopsis,Barnacle Goose,bargoo,235525,FALSE,Apácalúd
Branta ruficollis,Red-breasted Goose,rebgoo1,203969961,FALSE,Vörösnyakú lúd
Branta hutchinsii,Cackling Goose,cacgoo1,137826,FALSE,Alaszkai lúd/Kanadai lúd
Branta canadensis,Canada Goose,cangoo,53519641,TRUE,Alaszkai lúd/Kanadai lúd
Branta sandvicensis,Hawaiian Goose,hawgoo,129212,FALSE,hawaii lúd
Anser canagicus,Emperor Goose,empgoo,32797351,FALSE,császárlúd
Anser caerulescens,Snow Goose,snogoo,387012351,FALSE,Sarki lúd
Anser rossii,Ross's Goose,rosgoo,113756861,FALSE,hólúd
Anser indicus,Bar-headed Goose,bahgoo,651601089,FALSE,Indiai lúd
Anser anser,Greylag Goose,gragoo,215162391,TRUE,Nyári lúd
Anser cygnoid,Swan Goose,swagoo1,203914111,FALSE,kínai hattyúlúd
Anser fabalis,Bean Goose,taibeg1,650553197,FALSE,Vetési lúd
A. f. middendorffii,Middendorff’s Bean-Goose,,,FALSE,
A. f. serrirostris,Tundra Bean Goose,,,FALSE,
Anser brachyrhynchus,Pink-footed Goose,pifgoo,57969501,FALSE,rövidcsőrű lúd
Anser albifrons,Greater White-fronted Goose,gwfgoo,31730051,FALSE,Nagy lilik
A. a. flavirostris,Grenland White-fronted Goose,,,FALSE,Nagy lilik (Grönland)
Anser erythropus,Lesser White-fronted Goose,lwfgoo,170171551,FALSE,Kis lilik
Clangula hyemalis,Long-tailed Duck,lotduc,32797411,FALSE,jegesréce
Somateria fischeri,Spectacled Eider,speeid,31729111,FALSE,pápaszemes pehelyréce
Somateria spectabilis,King Eider,kineid,59448,TRUE,Cifra pehelyréce
Somateria mollissima,Common Eider,comeid,279182411,TRUE,Pehelyréce
Polysticta stelleri,Steller's Eider,steeid,31729061,FALSE,Steller-pehelyréce
Melanitta perspicillata,Surf Scoter,sursco,642422718,FALSE,Pápaszemes réce
Melanitta fusca,Velvet Scoter,whwsco3,323642761,FALSE,Füstös/Tükrös réce/Stejneger-réce
Melanitta stejnegeri,Siberian Scoter,whwsco1,647992665,FALSE,Stejneger-réce
Melanitta deglandi,White-winged Scoter,whwsco2,191358,FALSE,Füstös/Tükrös réce/Stejneger-réce
Melanitta nigra,Black Scoter,blksco1,446580781,FALSE,Feketeréce/Nyerges réce
Melanitta americana,American Scoter,blksco2,169277571,FALSE,nyerges réce
Bucephala albeola,Bufflehead,buffle,138213,FALSE,fehérfejű kerceréce
Bucephala clangula,Common Goldeneye,comgol,304684,TRUE,Kerceréce
Bucephala islandica,Barrow's Goldeneye,bargol,626998827,TRUE,izlandi kerceréce
Mergellus albellus,Smew,smew,,TRUE,Kis bukó
Lophodytes cucullatus,Hooded Merganser,hoomer,582897021,TRUE,Csuklyás bukó
Mergus merganser,Goosander,commer,208071711,TRUE,Nagy bukó
Mergus squamatus,Scaly-sided Merganser,scsmer1,,FALSE,csuklyás bukó
Mergus serrator,Red-breasted Merganser,rebmer,3786,TRUE,Örvös bukó
†Mergus australis,Auckland Merganser,,,FALSE,
Mergus octosetaceus,Brazilian Merganser,bramer1,203917611,TRUE,füstös bukó
Histrionicus histrionicus,Harlequin Duck,harduc,3781,TRUE,Tarka réce
†Camptorhynchus labradorius,Labrador Duck,labduc,,FALSE,
Neochen jubata,Orinoco Goose,origoo1,306736691,TRUE,orinocói lúd
Chloephaga melanoptera,Andean Goose,andgoo1,189509,FALSE,andoki lúd
Chloephaga picta,Upland Goose,uplgoo1,42753311,FALSE,Magellán-lúd
Chloephaga hybrida,Kelp Goose,kelgoo1,203969741,FALSE,szirti lúd
Chloephaga poliocephala,Ashy-headed Goose,ashgoo1,585131071,FALSE,szürkefejű lúd
Chloephaga rubidiceps,Ruddy-headed Goose,ruhgoo1,390715661,FALSE,rőtesfejű lúd
Radjah radjah,Radjah Shelduck,radshe1,63185731,FALSE,radjah ásólúd
Alopochen aegyptiaca,Egyptian Goose,egygoo,446562581,FALSE,Nílusi lúd
†Alopochen mauritiana,Mauritius Shelduck,maushe1,,FALSE,
†Alopochen kervazoi,Reunion Shelduck,reushe1,,FALSE,
Tadorna tadorna,Common Shelduck,comshe,352713301,FALSE,Bütykös ásólúd
Tadorna ferruginea,Ruddy Shelduck,rudshe,305780351,TRUE,Vörös ásólúd
Tadorna cana,South African Shelduck,soashe1,278275,FALSE,szürkefejű ásólúd
Tadorna tadornoides,Australian Shelduck,ausshe1,345070411,TRUE,ausztrál ásólúd
Tadorna variegata,Paradise Shelduck,parshe1,4130,TRUE,új-zélandi ásólúd
Tadorna cristata,Crested Shelduck,creshe1,,FALSE,koreai ásólúd
Plectropterus gambensis,Spur-winged Goose,spwgoo1,206409541,FALSE,Tücskésszárnyú lúd
Cairina moschata,Muscovy Duck,musduc,92475411,TRUE,pézsmaréce
Sarkidiornis sylvicola,American Comb Duck,comduc3,,FALSE,Újvilági bütykös fényréce
Sarkidiornis melanotos,African Comb Duck,comduc2,377764471,FALSE,
Nettapus auritus,African Pygmy-goose,afrpyg1,21635741,FALSE,afrikai törpelúd
Nettapus coromandelianus,Cotton Pygmy-goose,copgoo1,231240521,FALSE,örvös törpelúd
Nettapus pulchellus,Green Pygmy-goose,grnpyg1,614840111,TRUE,kendermagos törpelúd
Callonetta leucophrys,Ringed Teal,rintea1,203986511,FALSE,vörösvállú réce
Aix sponsa,Wood Duck,wooduc,179353,TRUE,Karolinai réce (Kisasszonyréce)
Aix galericulata,Mandarin Duck,manduc,95630431,TRUE,Mandarinréce
Chenonetta jubata,Maned Duck,manduc1,247785131,TRUE,sörényes lúd
†Chenonetta finschi,Finsch's Duck,finduc1,,FALSE,
Hymenolaimus malacorhynchos,Blue Duck,bluduc1,203922021,TRUE,karimáscsőrű réce
Merganetta armata,Torrent Duck,torduc1,620823428,FALSE,zuhatagi réce
Pteronetta hartlaubii,Hartlaub's Duck,harduc1,632942906,FALSE,kongói réce
Cyanochen cyanoptera,Blue-winged Goose,buwgoo1,204011591,FALSE,kékszárnyú lúd
Marmaronetta angustirostris,Marbled Duck,martea1,542976871,FALSE,Márványos réce
Asacornis scutulata,White-winged Wood Duck,,,FALSE,dzsungelréce
Netta rufina,Red-crested Pochard,recpoc,588459801,FALSE,Üstökös réce
Netta peposaca,Rosy-billed Pochard,robpoc1,203988301,FALSE,peposaca réce
Netta erythrophthalma,Southern Pochard,soupoc1,608850905,FALSE,Feketefejű réce
Aythya ferina,Common Pochard,compoc,62513831,FALSE,Barátréce
Aythya americana,Redhead,redhea,139672,FALSE,amerikai barátréce
Aythya valisineria,Canvasback,canvas,618280036,TRUE,rókafejű réce
Aythya australis,Hardhead,wheduc1,283721771,FALSE,ausztrál cigányréce
Aythya innotata,Madagascar Pochard,madpoc1,501097871,FALSE,madagaszkári cigányréce
Aythya baeri,Baer's Pochard,baepoc1,,FALSE,mandzsu réce
Aythya nyroca,Ferruginous Duck,ferduc,91252571,FALSE,Cigányréce
Aythya novaeseelandiae,New Zealand Scaup,nezsca1,3536,TRUE,maori cigányréce
Aythya collaris,Ring-necked Duck,rinduc,465097181,FALSE,Örvös réce
Aythya fuligula,Tufted Duck,tufduc,59185381,FALSE,Kontyos réce
Aythya marila,Greater Scaup,gresca,137825,TRUE,Hegyi réce
Aythya affinis,Lesser Scaup,lessca,634383986,FALSE,búbos réce
Rhodonessa caryophyllacea,Pink-headed Duck,pihduc1,,FALSE,rózsásfejű réce
Salvadorina waigiuensis,Salvadori's Teal,saltea1,203917821,FALSE,Salvadori-réce
Tachyeres patachonicus,Flying Steamerduck,flystd1,22615781,FALSE,patagóniai gőzhajóréce
Tachyeres leucocephalus,White-headed Steamerduck,whhstd1,203959981,FALSE,fehérfejű gőzhajóréce
Tachyeres pteneres,Magellanic Steamerduck,flistd1,203963491,FALSE,
Tachyeres brachypterus,Falkland Steamerduck,falstd1,21809931,FALSE,falklandi gőzhajóréce
Lophonetta specularioides,Crested Duck,creduc1,203969711,FALSE,copfos réce
Speculanas specularis,Spectacled Duck,speduc2,124451131,FALSE,szemüveges réce
Amazonetta brasiliensis,Brazilian Teal,bratea1,468674531,TRUE,amazonasi réce
Spatula querquedula,Garganey,gargan,617507448,FALSE,Böjti réce
Spatula hottentota,Hottentot Teal,hottea1,97425,FALSE,hottentotta réce
Spatula puna,Puna Teal,puntea1,613597026,FALSE,ezüstcsőrű réce
Spatula versicolor,Silver Teal,siltea1,373643011,FALSE,
Spatula platalea,Red Shoveler,redsho1,625193904,FALSE,argentin kanalasréce
Spatula smithii,Cape Shoveler,capsho1,621707842,FALSE,fokföldi kanalasréce
Spatula rhynchotis,Australian Shoveler,aussho1,168131841,TRUE,ausztráliai kanalasréce
Spatula clypeata,Northern Shoveler,norsho,296948,TRUE,Kanalas réce
Spatula cyanoptera,Cinnamon Teal,cintea,329230571,FALSE,fahéjszínű réce
Spatula discors,Blue-winged Teal,buwtea,159161811,TRUE,Kékszárnyú réce
Sibirionetta formosa,Baikal Teal,baitea,63596511,FALSE,Cifrá réce
Mareca falcata,Falcated Duck,falduc,601476851,FALSE,Sarlós réce
Mareca strepera,Gadwall,gadwal,310887101,FALSE,Kendermagos réce
Mareca penelope,Eurasian Wigeon,eurwig,416499351,TRUE,Fütyülő réce
Mareca americana,American Wigeon,amewig,147386421,TRUE,álarcos réce
Mareca sibilatrix,Chiloe Wigeon,chiwig1,124452051,TRUE,chilei fütyülőréce
Anas sparsa,African Black Duck,afbduc1,203938571,FALSE,afrikai fekete réce
Anas undulata,Yellow-billed Duck,yebduc1,621707832,FALSE,sárgacsőrű réce
Anas melleri,Meller's Duck,melduc1,501097451,FALSE,madagaszkári réce
Anas superciliosa,Pacific Black Duck,pabduc1,239219561,TRUE,szemöldökös réce
Anas luzonica,Philippine Duck,phiduc1,214319841,FALSE,fülöp-szigeteki réce
Anas zonorhyncha,Chinese Spot-billed Duck,spbduc,346897381,FALSE,Kínai foltoscsőrű réce
Anas poecilorhyncha,Indian Spot-billed Duck,isbduc1,204024871,FALSE,
Anas laysanensis,Laysan Duck,layduc,486345111,FALSE,laysani réce
Anas platyrhynchos,Mallard,mallar3,304089,TRUE,Tőkés réce
Anas rubripes,American Black Duck,ambduc,252598451,FALSE,kormos réce
Anas fulvigula,Mottled Duck,motduc,639039836,FALSE,
Anas wyviliana,Hawaiian Duck,hawduc,473452801,FALSE,
†Anas theodori,Mauritius Duck,mauduc1,,FALSE,
Anas albogularis,Andaman Teal,andtea1,635416168,FALSE,fehértorkú réce
Anas gibberifrons,Sunda Teal,suntea1,554533351,FALSE,
Anas gracilis,Grey Teal,gretea1,101312381,TRUE,szürke réce
Anas castanea,Chestnut Teal,chetea1,204020781,FALSE,gesztenyebarna réce
Anas chlorotis,Brown Teal,brotea1,203926471,FALSE,
Anas aucklandica,Brown Teal,auitea1,631228261,FALSE,
Anas nesiotis,Campbell Teal,caitea1,191470871,FALSE,Campbell-réce
Anas bernieri,Madagascar Teal,bertea1,502014051,FALSE,Bernier-réce
Anas capensis,Cape Teal,captea1,609054550,FALSE,Bantú réce
Anas bahamensis,White-cheeked Pintail,whcpin,89697731,FALSE,Bahama-réce
Anas erythrorhyncha,Red-billed Teal,rebduc1,502035921,FALSE,piroscsőrű réce
Anas acuta,Northern Pintail,norpin,386237831,TRUE,Nyílfarkú réce
Anas eatoni,Southern Pintail,eatpin1,,FALSE,kerguelen-szigeteki nyílfarkúréce
†Anas marecula,Amsterdam Duck,amsduc1,,FALSE,
Anas georgica,Yellow-billed Pintail,yebpin1,475879051,FALSE,déli-georgiai nyílfarkúréce
Anas crecca,Common Teal,gnwtea,397241321,TRUE,Csörgő réce
A. c. carolinensis,Green-winged Teal,gnwtea,397241321,FALSE,Zöldszárnyú réce (Amerikai)
Anas andium,Andean Teal,spetea3,58953,FALSE,
Anas flavirostris,Speckled Teal,yebtea1,463864771,FALSE,
PODICIPEDIFORMES,,,,FALSE,
PODICIPEDIDAE,Grebes,,,FALSE,
Tachybaptus ruficollis,Little Grebe,litgre1,109605121,TRUE,Kis vöcsök
†Tachybaptus rufolavatus,Alaotra Grebe,alagre1,,FALSE,
Tachybaptus novaehollandiae,Australasian Grebe,ausgre1,611422409,FALSE,vöröspofájú vöcsök
Tachybaptus pelzelni,Madagascar Grebe,madgre1,93697,FALSE,madagaszkári vöcsök
Tachybaptus dominicus,Least Grebe,leagre,575610581,FALSE,törpevöcsök
Podilymbus podiceps,Pied-billed Grebe,pibgre,131025131,TRUE,Gyűrűcsőrű vöcsök
†Podilymbus gigas,Atitlan Grebe,atigre1,943,FALSE,
Rollandia rolland,White-tufted Grebe,whtgre3,477283851,FALSE,Rolland-vöcsök
Rollandia microptera,Titicaca Grebe,titgre1,647134154,TRUE,Titicaca-vöcsök
Poliocephalus poliocephalus,Hoary-headed Grebe,hohgre1,99561861,FALSE,deresfejű vöcsök
Poliocephalus rufopectus,New Zealand Grebe,nezgre1,286680201,TRUE,maori vöcsök
Podiceps major,Great Grebe,gregre1,440914901,FALSE,nagy vöcsök
Podiceps grisegena,Red-necked Grebe,rengre,345214271,FALSE,Vörösnyakú vöcsök
Podiceps cristatus,Great Crested Grebe,grcgre1,304794,TRUE,Búbos vöcsök
Podiceps auritus,Horned Grebe,horgre,138207,FALSE,Füles vöcsök
Podiceps nigricollis,Black-necked Grebe,eargre,353764321,TRUE,Feketenyakú vöcsök
†Podiceps andinus,Colombian Grebe,colgre1,,FALSE,
Podiceps juninensis,Northern Silvery Grebe,,,FALSE,
Podiceps occipitalis,Southern Silvery Grebe,silgre1,513976181,FALSE,ezüstvöcsök
Podiceps taczanowskii,Junin Grebe,jungre1,31433401,FALSE,Junin-vöcsök
Podiceps gallardoi,Hooded Grebe,hoogre1,204017041,FALSE,csuklyás vöcsök
Aechmophorus occidentalis,Western Grebe,wesgre,70246371,FALSE,
Aechmophorus clarkii,Clark's Grebe,clagre,254971331,TRUE,fehérarcú vöcsök
Columba thomensis,Sao Tome Olive-pigeon,marpig1,640382332,FALSE,São Tomé-i olajgalamb
Columba pollenii,Comoro Olive-pigeon,compig1,,FALSE,comore-szigeteki olajgalamb
Columba hodgsonii,Speckled Woodpigeon,spwpig1,621597572,FALSE,feketecsőrű olajgalamb
Columba albinucha,White-naped Pigeon,whnpig1,652023359,FALSE,fehérmellű galamb
Columba pulchricollis,Ashy Woodpigeon,aswpig1,154904331,FALSE,himalájai galamb
Columba elphinstonii,Nilgiri Woodpigeon,niwpig1,413792741,FALSE,nilgiri galamb
Columba torringtoni,Sri Lanka Woodpigeon,,,FALSE,ceyloni galamb
Columba punicea,Pale-capped Pigeon,pacpig1,593065051,FALSE,rézszínű galamb
Columba argentina,Silvery Pigeon,siwpig1,,FALSE,ezüstgalamb
Columba palumboides,Andaman Woodpigeon,anwpig1,283567,FALSE,andamán-szigeteki galamb
Columba janthina,Japanese Woodpigeon,jawpig1,281496,FALSE,japán galamb
†Columba versicolor,Bonin Woodpigeon,,,FALSE,
†Columba jouyi,Ryukyu Woodpigeon,,,FALSE,
Columba vitiensis,Metallic Pigeon,metpig1,64514,FALSE,fémfényű galamb
Columba leucomela,White-headed Pigeon,whhpig1,456066331,FALSE,fehérfejű galamb
Columba pallidiceps,Yellow-legged Pigeon,yelpig1,118121991,FALSE,sárgalábú galamb
Columba delegorguei,Eastern Bronze-naped Pigeon,delpig1,203937391,FALSE,
Columba iriditorques,Western Bronze-naped Pigeon,brnpig1,631763510,FALSE,nyugati szivárványos galamb
Columba malherbii,Sao Tome Bronze-naped Pigeon,satpig1,95210,FALSE,São Tomé-i szivárványos galamb
Aplopelia larvata,Lemon-dove,lemdov2,296406701,FALSE,afrikai citromgalamb
Aplopelia larvata simplex,Sao Tome Lemon-dove,fordov1,632692613,FALSE,
Streptopelia turtur,European Turtle-dove,eutdov,203695111,TRUE,Vadgerle
Streptopelia lugens,Dusky Turtle-dove,dutdov1,4015,FALSE,
Streptopelia hypopyrrha,Adamawa Turtle-dove,adtdov1,138549521,FALSE,adamawa gerle
Streptopelia orientalis,Oriental Turtle-dove,ortdov,625783318,FALSE,Keleti gerle
Streptopelia dusumieri,Philippine Collared-dove,phicod1,5402,FALSE,
Streptopelia bitorquata,Sunda Collared-dove,iscdov1,70612,FALSE,
Streptopelia decaocto,Eurasian Collared-dove,eucdov,220258691,TRUE,Balkáni gerle
Streptopelia xanthocycla,Burmese Collared-dove,eurcod2,612701714,FALSE,
Streptopelia roseogrisea,African Collared-dove,afcdov1,615916578,FALSE,Észak-afrikai kacagó gerle
Streptopelia roseogrisea f. risoria,Barbary Dove,,,FALSE,
Streptopelia reichenowi,White-winged Collared-dove,wwcdov1,21585191,FALSE,fehérszárnyú gerle
Streptopelia decipiens,Mourning Collared-dove,afmdov1,203935401,FALSE,pápaszemes gerle
