Scientific Name,en,species_code,macaulay_asset_code,wingspan_bird,no
Chrysococcyx maculatus,Asian Emerald Cuckoo,asecuc1,438463741,FALSE,Beryllgjøk
Chrysococcyx xanthorhynchus,Violet Cuckoo,viocuc1,203955281,TRUE,Ametystgjøk
Chrysococcyx flavigularis,Yellow-throated Cuckoo,yetcuc1,236554,FALSE,Gulstrupegjøk
Chrysococcyx klaas,Klaas's Cuckoo,klacuc1,8203,FALSE,Grønngjøk
Chrysococcyx cupreus,African Emerald Cuckoo,afecuc1,51431,FALSE,Smaragdgjøk
Chrysococcyx caprius,Diederik Cuckoo,didcuc1,8593,FALSE,Diderikgjøk
Cacomantis castaneiventris,Chestnut-breasted Cuckoo,chbcuc3,204010961,FALSE,Kastanjebrystgjøk
Cacomantis flabelliformis,Fan-tailed Cuckoo,fatcuc1,123962531,FALSE,Kilehalegjøk
Cacomantis sonneratii,Banded Bay Cuckoo,babcuc2,234136261,FALSE,Vatregjøk
Cacomantis merulinus,Plaintive Cuckoo,placuc1,169228561,FALSE,klagegjøk/spurvegjøk
Cacomantis passerinus,Grey-bellied Cuckoo,placuc3,326554521,FALSE,Spurvegjøk
Cacomantis variolosus,Brush Cuckoo,brucuc3,627159029,FALSE,krattgjøk
Cacomantis aeruginosus,Moluccan Cuckoo,molcuc1,615678054,FALSE,Molukkgjøk
Heteroscenes pallidus,Pallid Cuckoo,palcuc1,647554498,FALSE,Blekgjøk
Caliechthrus leucolophus,White-crowned Cuckoo,whckoe1,203961631,FALSE,Hvitkronegjøk
Cercococcyx mechowi,Dusky Long-tailed Cuckoo,dltcuc1,94100,FALSE,Kratthalegjøk
Cercococcyx olivinus,Olive Long-tailed Cuckoo,oltcuc1,203974571,FALSE,Jungelhalegjøk
Cercococcyx montanus,Barred Long-tailed Cuckoo,bltcuc1,56526011,FALSE,Berghalegjøk
Surniculus dicruroides,Fork-tailed Drongo-cuckoo,asidrc2,358179801,FALSE,satengdrongogjøk
Surniculus lugubris,Square-tailed Drongo-cuckoo,asidrc3,203489841,FALSE,glansdrongogjøk
Surniculus velutinus,Philippine Drongo-cuckoo,phidrc1,203894541,FALSE,Fløyelsdrongogjøk
Surniculus musschenbroeki,Moluccan Drongo-cuckoo,asidrc4,700485,FALSE,Molukkdrongogjøk
Hierococcyx bocki,Dark Hawk-cuckoo,larhac1,637366088,FALSE,mørkgjøk
Hierococcyx sparverioides,Large Hawk-cuckoo,larhac2,240963151,FALSE,haukgjøk/mørkgjøk
Hierococcyx varius,Common Hawk-cuckoo,cohcuc1,284331471,FALSE,Shikragjøk
Hierococcyx vagans,Moustached Hawk-cuckoo,mohcuc1,203968431,FALSE,Skjeggjøk
Hierococcyx nisicolor,Whistling Hawk-cuckoo,hodhac1,323493911,FALSE,bambusgjøk
Hierococcyx fugax,Malay Hawk-cuckoo,malhac1,463856681,FALSE,gråhakegjøk
Hierococcyx hyperythrus,Northern Hawk-cuckoo,nohcuc1,204001471,FALSE,Hvitnakkegjøk
Hierococcyx pectoralis,Philippine Hawk-cuckoo,phhcuc1,203894591,FALSE,Filippinergjøk
Cuculus crassirostris,Sulawesi Cuckoo,suhcuc1,700483,FALSE,Sulawesigjøk
Cuculus solitarius,Red-chested Cuckoo,reccuc1,8273,FALSE,Rødbrystgjøk
Cuculus clamosus,Black Cuckoo,blacuc1,203948581,FALSE,Svartgjøk
Cuculus micropterus,Indian Cuckoo,indcuc1,244271771,FALSE,Asiagjøk
Cuculus canorus,Common Cuckoo,comcuc,144060371,TRUE,afrikagjøk/gjøk
Cuculus gularis,African Cuckoo,afrcuc1,277813,FALSE,Afrikagjøk
Cuculus saturatus,Oriental Cuckoo,himcuc1,203902361,FALSE,orientgjøk
Cuculus lepidus,Sunda Cuckoo,suncuc2,609673058,FALSE,Sundagjøk
CUCULIFORMES,,,,FALSE,
CUCULIDAE,Cuckoos,,,FALSE,
Crotophaga major,Greater Ani,greani1,300752,FALSE,Storani
Crotophaga ani,Smooth-billed Ani,smbani,265597421,TRUE,Glattnebbani
Crotophaga sulcirostrist,Groove-billed Ani,grbani,140225,FALSE,
Guira guira,Guira Cuckoo,guicuc1,216440,FALSE,Guiragjøk
Tapera naevia,American Striped Cuckoo,strcuc1,410689341,FALSE,Stripegjøk
Dromococcyx phasianellus,Pheasant Cuckoo,phecuc1,211973891,FALSE,Fasangjøk
Dromococcyx pavoninus,Pavonine Cuckoo,pavcuc1,362843521,FALSE,Argusgjøk
Morococcyx erythropygus,Lesser Ground-cuckoo,legcuc1,177641251,FALSE,Trostegjøk
Geococcyx velox,Lesser Roadrunner,lesroa1,41271831,FALSE,Dvergløpegjøk
Geococcyx californianus,Greater Roadrunner,greroa,256178591,TRUE,Storløpegjøk
Neomorphus geoffroyi,Rufous-vented Ground-cuckoo,rvgcuc1,306543181,FALSE,rustbukjordgjøk
Neomorphus radiolosus,Banded Ground-cuckoo,bagcuc1,648913142,FALSE,Båndjordgjøk
Neomorphus rufipennis,Rufous-winged Ground-cuckoo,rwgcuc1,384677891,FALSE,Guyanajordgjøk
Neomorphus pucheranii,Red-billed Ground-cuckoo,rbgcuc1,614325199,FALSE,Rødnebbjordgjøk
†Coua delalandei,Snail-eating Coua,snecou1,,FALSE,
Coua gigas,Giant Coua,giacou1,203978911,FALSE,Kjempekoa
Coua coquereli,Coquerel's Coua,coqcou1,95476,FALSE,Sakalavakoa
Coua serriana,Red-breasted Coua,rebcou1,203968581,FALSE,Rødbrystkoa
Coua reynaudii,Red-fronted Coua,refcou1,503959221,FALSE,Rødpannekoa
Coua cursor,Running Coua,runcou1,646454620,FALSE,Løpekoa
Coua ruficeps,Red-capped Coua,reccou2,95560,FALSE,rødkronekoa
Coua olivaceiceps,Olive-capped Coua,reccou3,203930591,FALSE,olivenkronekoa
Coua cristata,Crested Coua,crecou1,100024,FALSE,Toppkoa
Coua pyropyga,Chestnut-vented Coua,,,FALSE,toppkoa (pyropyga)
Coua verreauxi,Verreaux's Coua,vercou1,502290111,FALSE,Småkoa
Coua caerulea,Blue Coua,blucou1,93557,FALSE,Blåkoa
Carpococcyx radiceus,Bornean Ground-cuckoo,bogcuc1,203953801,FALSE,borneogjøk
Carpococcyx viridis,Sumatran Ground-cuckoo,sugcuc1,641636661,FALSE,Sumatragjøk
Carpococcyx renauldi,Coral-billed Ground-cuckoo,cbgcuc1,428444651,FALSE,Korallnebbgjøk
Centropus milo,Buff-headed Coucal,buhcou1,203910191,FALSE,Blekhodesporegjøk
Centropus ateralbus,Pied Coucal,piecou1,203994681,FALSE,Trommesporegjøk
Centropus menbeki,Ivory-billed Coucal,grbcou1,203987971,FALSE,Menbekisporegjøk
Centropus chalybeus,Biak Coucal,biacou1,203997211,FALSE,Biaksporegjøk
Centropus unirufus,Rufous Coucal,rufcou1,203999891,FALSE,Bambussporegjøk
Centropus chlororhynchus,Green-billed Coucal,grbcou2,204000631,FALSE,Grønnebbsporegjøk
Centropus melanops,Black-faced Coucal,blfcou1,203894331,FALSE,Maskesporegjøk
Centropus steerii,Black-hooded Coucal,blhcou1,555871721,FALSE,Mindorosporegjøk
Centropus rectunguis,Short-toed Coucal,shtcou1,636991204,FALSE,Malaysporegjøk
Centropus celebensis,Bay Coucal,baycou1,203909081,FALSE,Brunsporegjøk
Centropus anselli,Gabon Coucal,gabcou1,609157444,FALSE,Okersporegjøk
Centropus leucogaster,Black-throated Coucal,bltcou1,204006961,FALSE,Hvitbuksporegjøk
Centropus senegalensis,Senegal Coucal,sencou1,203961431,FALSE,Senegalsporegjøk
Centropus monachus,Blue-headed Coucal,blhcou2,1358,FALSE,blåhodesporegjøk
Centropus cupreicaudus,Coppery-tailed Coucal,cotcou1,597814511,FALSE,Kobberhalesporegjøk
Centropus superciliosus,White-browed Coucal,whbcou2,8579,FALSE,hvitbrynsporegjøk/busksporegjøk
Centropus nigrorufus,Javan Coucal,suncou1,525811741,FALSE,Javasporegjøk
Centropus sinensis,Greater Coucal,grecou1,407541021,FALSE,storsporegjøk
Centropus andamanensis,Andaman Coucal,andcou1,203955261,FALSE,Andamansporegjøk
Centropus goliath,Goliath Coucal,golcou1,203906651,FALSE,Goliatsporegjøk
Centropus toulou,Madagascar Coucal,madcou1,203970171,FALSE,tolosporegjøk
Centropus grillii,Black Coucal,blacou1,3084,FALSE,Svartsporegjøk
Centropus viridis,Philippine Coucal,phicou1,203999661,FALSE,Filippinersporegjøk
Centropus bengalensis,Lesser Coucal,lescou1,249865961,FALSE,Bengalsporegjøk
Centropus violaceus,Violaceous Coucal,viocou1,203976811,FALSE,Fiolettsporegjøk
Centropus bernsteini,Black-billed Coucal,lebcou1,251041021,FALSE,Iriansporegjøk
Centropus phasianinus,Pheasant Coucal,phecou2,233567,TRUE,Fasansporegjøk
Centropus spilopterus,Kai Coucal,,,FALSE,fasansporegjøk (spilopterus)
Rhinortha chlorophaea,Raffles's Malkoha,rafmal1,541541851,FALSE,Brunmalkoha
Ceuthmochares aereus,Chattering Yellowbill,yellow5,434335841,FALSE,blåmalmgjøk
Ceuthmochares australis,Whistling Yellowbill,yellow6,211153291,FALSE,grønnmalmgjøk
Taccocua leschenaultii,Sirkeer Malkoha,sirmal1,371776741,FALSE,Sirkirmalkoha
Zanclostomus javanicus,Red-billed Malkoha,rebmal2,626123229,FALSE,Rødnebbmalkoha
Phaenicophaeus pyrrhocephalus,Red-faced Malkoha,refmal1,223439,FALSE,Rødmaskemalkoha
Phaenicophaeus viridirostris,Blue-faced Malkoha,blfmal1,276002481,FALSE,Blåbrillemalkoha
Phaenicophaeus diardi,Black-bellied Malkoha,blbmal1,71314,FALSE,Svartbukmalkoha
Phaenicophaeus sumatranus,Chestnut-bellied Malkoha,chbmal1,391945241,FALSE,Brunbukmalkoha
Phaenicophaeus tristis,Green-billed Malkoha,grbmal1,204016461,FALSE,Langhalemalkoha
Phaenicophaeus curvirostris,Chestnut-breasted Malkoha,chbmal2,616241705,FALSE,Kastanjemalkoha
Phaenicophaeus oeneicaudus,Mentawai Malkoha,chbmal3,101923871,FALSE,kastanjemalkoha (oeneicaudus)
Dasylophus superciliosus,Red-crested Malkoha,recmal1,202345281,FALSE,Parykkmalkoha
Lepidogrammus cumingi,Scale-feathered Malkoha,scfmal1,282684261,FALSE,Sølvhodemalkoha
Rhamphococcyx calyorhynchus,Yellow-billed Malkoha,yebmal1,640716477,FALSE,Praktnebbmalkoha
Cuculus poliocephalus,Lesser Cuckoo,lescuc1,168997341,FALSE,smågjøk
Cuculus rochii,Madagascar Cuckoo,madcuc1,203951991,FALSE,Madagaskargjøk
Hypotaenidia torquata,Barred Rail,barrai1,203893411,FALSE,Mustasjerikse
Hypotaenidia insignis,New Britail Rail,,,FALSE,Bismarckrikse
†Hypotaenidia poeciloptera,Bar-winged Rail,bawrai1,,FALSE,
Hypotaenidia tertia,Bougainville Rail,,,FALSE,
Hypotaenidia immaculata,Santa Isabel Rail,,,FALSE,
Hypotaenidia woodfordi,Guadalcanal Rail,,,FALSE,Salomonrikse
Hypotaenidia rovianae,Roviana Rail,rovrai1,,FALSE,Rovianarikse
Hypotaenidia owstoni,Guam Rail,guarai1,533472181,FALSE,Guamrikse
†Hypotaenidia wakensis,Wake Rail,,,FALSE,
†Hypotaenidia dieffenbachii,Dieffenbach's Rail,dierai1,,FALSE,
Hypotaenidia sylvestris,Lord Howe Woodhen,,,FALSE,Moserikse
Hypotaenidia philippensis,Buff-banded Rail,bubrai1,275668211,FALSE,
†Hypotaenidia pacifica,Tahiti Rail,tahrai1,,FALSE,
Dryolimnas cuvieri,White-throated Rail,whtrai1,93687,FALSE,Hvitstruperikse
†Dryolimnas augusti,Reunion Rail,reurai1,,FALSE,
Crex egregia,African Crake,afrcra1,81483851,FALSE,Gressrikse
Crex crex,Corncrake,corcra,237871791,FALSE,Åkerrikse
Rougetius rougetii,Rouget's Rail,rourai1,642157786,FALSE,Etiopiarikse
Mundia elpenor,St Helena Crake,asccra1,,FALSE,ascensionrikse
†Atlantisia podarces,Inaccessible Rail,,,FALSE,
Atlantisia rogersi,Inaccessible Rail,,,FALSE,Tristanrikse
Aramides ypecaha,Giant Wood-rail,giwrai1,173660121,FALSE,Kjemperikse
Aramides wolfi,Brown Wood-rail,brwrai1,650930550,FALSE,Skogrikse
Aramides mangle,Little Wood-rail,liwrai1,235037781,FALSE,Mangroverikse
Aramides cajaneus,Grey-necked Wood-rail,gycwor1,2306,FALSE,rustnakkerikse/gråhalsrikse
Aramides axillaris,Rufous-necked Wood-rail,rnwrai1,132338891,FALSE,Brunhalsrikse
Aramides calopterus,Red-winged Wood-rail,rwwrai1,,FALSE,Rødvingerikse
Aramides saracura,Slaty-breasted Wood-rail,sbwrai1,408793251,FALSE,Saracurarikse
Amaurolimnas concolor,Uniform Crake,unicra1,203931831,FALSE,Brunrikse
Cyanolimnas cerverai,Zapata Rail,zaprai1,,FALSE,Zapatarikse
Neocrex colombiana,Colombian Crake,colcra2,,FALSE,Grårikse
Neocrex erythrops,Paint-billed Crake,pabcra,281088611,FALSE,
Pardirallus maculatus,Spotted Rail,sporai,486677801,FALSE,Flekkrikse
Pardirallus nigricans,Blackish Rail,blarai1,323816731,FALSE,Askerikse
Pardirallus sanguinolentus,Plumbeous Rail,plurai1,31909,FALSE,Blyrikse
Gymnocrex rosenbergii,Bald-faced Rail,bafrai2,,FALSE,Brillerikse
Gymnocrex talaudensis,Talaud Rail,talrai1,,FALSE,Talaudrikse
Gymnocrex plumbeiventris,Bare-eyed Rail,baerai1,182359,FALSE,Gråbukrikse
Hapalocrex flaviventer,Yellow-breasted Crake,yebcra1,84256751,FALSE,Gulbrystrikse
Porzana fasciata,Black-banded Crake,blbcra1,31399941,FALSE,Selvasrikse
Porzana spiloptera,Dot-winged Crake,dowcra1,612246615,FALSE,Skiferrikse
Porzana albicollis,Ash-throated Crake,astcra1,99135181,FALSE,Rørrikse
Porzana carolina,Sora,sora,234407911,FALSE,Maskerikse
Porzana porzana,Spotted Crake,spocra1,252565531,FALSE,Myrrikse
Porzana fluminea,Australian Crake,auscra1,193897861,FALSE,Sivrikse
Zapornia fusca,Ruddy-breasted Crake,rubcra1,643602129,FALSE,Kastanjerikse
Zapornia paykullii,Band-bellied Crake,babcra1,44671811,FALSE,Damrikse
Zapornia akool,Brown Crake,brocra1,626690358,FALSE,Jernrikse
Zapornia flavirostra,Black Crake,blacra1,203935551,FALSE,Svartrikse
Zapornia parva,Little Crake,litcra1,311053011,FALSE,Sumprikse
Zapornia pusilla,Baillon's Crake,baicra1,483230031,FALSE,Dvergrikse
†Zapornia astrictocarpus,St Helena Rail,,,FALSE,
†Zapornia palmeri,Laysan Rail,layrai,,FALSE,
Zapornia olivieri,Sakalava Rail,sakrai1,203985871,FALSE,Gassersvartrikse
Zapornia bicolor,Black-tailed Crake,bltcra1,203925461,FALSE,Svarthalerikse
†Zapornia sandwichensis,Hawaiian Rail,hawrai,,FALSE,
†Zapornia nigra,Miller's Rail,milrai1,,FALSE,
Zapornia atra,Henderson Crake,heicra1,203895361,FALSE,Hendersonrikse
Zapornia tabuensis,Spotless Crake,spocra2,203999161,TRUE,Sotrikse
†Zapornia monasa,Kosrae Crake,koscra1,,FALSE,
Amaurornis isabellina,Isabelline Bush-hen,isabuh1,204012791,FALSE,Vinrikse
Amaurornis olivacea,Plain Bush-hen,plabuh1,30137171,FALSE,flomrikse
Amaurornis magnirostris,Talaud Bush-hen,talbuh1,203893281,FALSE,Grovnebbrikse
Amaurornis moluccana,Pale-vented Bush-hen,rutbuh1,203886861,FALSE,Buskrikse
Amaurornis phoenicurus,White-breasted Waterhen,whbwat1,596624031,FALSE,hvitbrystrikse
Amaurornis cinerea,White-browed Crake,whbcra1,346434421,FALSE,Bladrikse
Amaurornis marginalis,Striped Crake,strcra1,650574370,FALSE,Myrrikse
Megacrex inepta,New Guinea Flightless Rail,ngfrai1,,FALSE,Storfotrikse
Gallicrex cinerea,Watercock,waterc1,369434801,FALSE,Hanerikse
Porphyrio porphyrio,Purple Swamphen,purswa1,356004491,FALSE,sultanhøne
P. p. madagascariensis,African Swamphen,purswa2,137584541,FALSE,
P. p. poliocephalus,Grey-headed Swamphen,,,FALSE,
†Porphyrio albus,White Swamphen,,,FALSE,
†Porphyrio paepae,Marquesan Swamphen,marswa1,,FALSE,
†Porphyrio kukwiedei,New Caledonia Gallinule,,,FALSE,
GRUIFORMES,,,,FALSE,
HELIORNITHIDAE,Finfoots,,,FALSE,
Podica senegalensis,African Finfoot,afrfin1,618612784,FALSE,Flekksvømmerikse
Heliopais personata,Masked Finfoot,masfin3,,FALSE,Gulnebbsvømmerikse
Heliornis fulica,Sungrebe,sungre1,203988221,TRUE,Dvergsvømmerikse
RALLIDAE,Rails Gallinules Coots,,,FALSE,Rallidae sp. (rail/crake sp.)
Sarothrura pulchra,White-spotted Flufftail,whsflu1,203965051,FALSE,Prikkdunrikse
Sarothrura elegans,Buff-spotted Flufftail,busflu1,177489191,FALSE,Skogdunrikse
Sarothrura rufa,Red-chested Flufftail,recflu1,177489341,FALSE,Rustdunrikse
Sarothrura lugens,Chestnut-headed Flufftail,chhflu1,24891,FALSE,Sørgedunrikse
Sarothrura boehmi,Streaky-breasted Flufftail,stbflu1,296704481,FALSE,Pildunrikse
Sarothrura affinis,Striped Flufftail,strflu1,575772991,FALSE,Stripedunrikse
Sarothrura insularis,Madagascar Flufftail,madflu1,506168581,FALSE,Gasserdunrikse
Sarothrura ayresi,White-winged Flufftail,whwflu1,,FALSE,Hvitvingedunrikse
Sarothrura watersi,Slender-billed Flufftail,slbflu1,97586,FALSE,Brundunrikse
Himantornis haematopus,Nkulengu Rail,nkurai1,203974551,FALSE,Nkulengurikse
Canirallus oculeus,Grey-throated Rail,gytrai1,613658922,FALSE,Gråmaskerikse
Mentocrex kioloides,Madagascar Wood-rail,madwor1,506168051,FALSE,smekkerikse
Mentocrex beankaensis,Tsingy Wood-rail,tsiwor1,,FALSE,Tsingyrikse
Rallicula rubra,Chestnut Forest-rail,chfrai1,609065712,FALSE,Rødrikse
Rallicula leucospila,White-striped Forest-rail,wsfrai1,203997101,FALSE,irianrikse
Rallicula forbesi,Forbes's Forest-rail,forrai1,100546,FALSE,Svartvingerikse
Rallicula mayri,Mayr's Forest-rail,mayrai1,139541,FALSE,Brunvingerikse
Rallina tricolor,Red-necked Crake,rencra1,480338501,FALSE,Rusthoderikse
Rallina canningi,Andaman Crake,andcra1,224649011,FALSE,Andamanrikse
Rallina fasciata,Red-legged Crake,relcra1,599026891,FALSE,Rødbeinrikse
Rallina eurizonoides,Slaty-legged Crake,sllcra1,203895951,FALSE,Gråbeinrikse
Coturnicops exquisitus,Swinhoe's Rail,swirai1,31429111,FALSE,Mandarinrikse
Coturnicops noveboracensis,Yellow Rail,yelrai,128195241,FALSE,okerrikse
Coturnicops notatus,Speckled Rail,sperai1,166734,FALSE,Alverikse
Micropygia schomburgkii,Ocellated Crake,ocecra1,424945081,FALSE,Droplerikse
Rufirallus castaneiceps,Chestnut-headed Crake,chhcra1,203999581,FALSE,Kastanjehoderikse
Rufirallus viridis,Russet-crowned Crake,ruccra1,203931201,FALSE,Krattrikse
Laterallus melanophaius,Rufous-sided Crake,ruscra1,161530141,FALSE,kanelrikse
Laterallus levraudi,Rusty-flanked Crake,rufcra2,454845621,FALSE,Rustsiderikse
Laterallus ruber,Ruddy Crake,rudcra1,224201931,FALSE,Hetterikse
Laterallus albigularis,White-throated Crake,whtcra1,78967391,FALSE,Surrerikse
Laterallus exilis,Grey-breasted Crake,grbcra1,203932211,FALSE,Gråbrystrikse
Laterallus jamaicensis,Black Rail,blkrai,49998091,TRUE,Perlerikse
Laterallus tuerosi,Junin Rail,,,FALSE,perlerikse (tuerosi)
Laterallus spilonota,Galapagos Rail,galrai1,203698271,FALSE,Galapagosrikse
Laterallus leucopyrrhus,Red-and-white Crake,rawcra1,609184339,FALSE,Hvitbringerikse
Laterallus xenopterus,Rufous-faced Crake,rufcra1,499624321,FALSE,Paraguayrikse
Rallus longirostris,Mangrove Rail,manrai1,406587451,FALSE,marskrikse
Rallus tenuirostris,Mexican Rail,kinrai2,470683061,FALSE,aztekrikse
Rallus obsoletus,Ridgway's Rail,ridrai1,323622841,FALSE,spartinarikse
Rallus elegans,King Rail,kinrai4,457670641,TRUE,kongerikse
Rallus crepitans,Clapper Rail,clarai11,30326001,FALSE,klaprerikse
Rallus wetmorei,Plain-flanked Rail,plfrai1,647207695,FALSE,Venezuelarikse
Rallus limicola,Virginia Rail,virrai,45633,TRUE,grynterikse
Rallus semiplumbeous,Bogota Rail,bograi1,621180909,FALSE,Andesrikse
Rallus antarcticus,Austral Rail,ausrai1,28617701,FALSE,Patagoniarikse
Rallus aquaticus,Western Water Rail,watrai1,203920771,FALSE,vannrikse/brunkinnrikse
Rallus indicus,Eastern Water Rail,bncrai1,620128113,FALSE,Brunkinnrikse
Rallus caerulescens,African Rail,afrrai1,46083,FALSE,Afrikarikse
Rallus madagascariensis,Madagascar Rail,madrai1,360288161,FALSE,Madagaskarrikse
Aramidopsis plateni,Snoring Rail,plarai1,627891546,FALSE,Bambusrikse
Lewinia striata,Slaty-breasted Rail,slbrai1,375152391,FALSE,Orientrikse
Lewinia mirifica,Brown-banded Rail,luzrai1,,FALSE,Luzonrikse
Lewinia pectoralis,Lewin's Rail,lewrai1,27017081,FALSE,brunnakkerikse
Lewinia muelleri,Auckland Rail,auirai1,,FALSE,Aucklandrikse
Habroptila wallacii,Drummer Rail,,,FALSE,Halmaherarikse
Gallirallus calayanensis,Calayan Rail,calrai1,203997481,FALSE,Calayanrikse
Gallirallus lafresnayanus,New Caledonian Rail,necrai1,,FALSE,Kanakrikse
Gallirallus australis,Weka,weka1,117428871,TRUE,Wekarikse
†Diaphorapteryx hawkinsi,Hawkins's Rail,hawrai1,,FALSE,
†Aphanapteryx bonasia,Red Rail,redrai1,,FALSE,
†Erythromachus leguati,Rodrigues Rail,rodrai1,,FALSE,
Eulabeornis castaneoventris,Chestnut Rail,cherai1,620592500,FALSE,Goliatrikse
†Cabalus modestus,Chatam Rail,,,FALSE,
Hypotaenidia okinawae,Okinawa Rail,okirai1,203896011,FALSE,Okinawarikse
Ardeotis australis,Australian Bustard,ausbus1,622865585,FALSE,Australtrappe
Houbaropsis bengalensis,Bengal Florican,benflo2,616731084,TRUE,Bengaltrappe
Sypheotides indicus,Lesser Florican,lesflo2,109115121,FALSE,Hindutrappe
Lophotis savilei,Savile's Bustard,savbus1,145542981,FALSE,Olivenkronetrappe
Lophotis gindiana,Buff-crested Bustard,bucbus1,615535305,FALSE,Bruntopptrappe
Lophotis ruficrista,Red-crested Bustard,recbus1,582445171,FALSE,rødtopptrappe
Heterotetrax vigorsii,Karoo Bustard,karbus1,208765711,FALSE,Karootrappe
Heterotetrax rueppellii,Rüppell's Bustard,ruebus1,203936711,FALSE,
Heterotetrax humilis,Little Brown Bustard,libbus1,635023062,FALSE,Pygmétrappe
Afrotis afra,Southern Black Bustard,blabus3,624906351,FALSE,svarthalstrappe
Afrotis afraoides,Northern Black Bustard,whqbus1,194118891,FALSE,Hvitskafttrappe
Eupodotis senegalensis,White-bellied Bustard,whbbus2,611584708,FALSE,Savannetrappe
Eupodotis caerulescens,Blue Bustard,blubus1,208763191,FALSE,Blåtrappe
†Porphyrio caerulescens,Reunion Gallinule,reugal1,,FALSE,
†Porphyrio mantelli,Takahe,,,FALSE,
Porphyrio hochstetteri,South Island Takahe,takahe3,212043711,TRUE,sørtakahe
Porphyrio alleni,Allen's Gallinule,allgal1,649798707,FALSE,Afrikapurpurhøne
Porphyrio martinicus,Purple Gallinule,purgal2,65208011,TRUE,Amerikapurpurhøne
Porphyrio flavirostris,Azure Gallinule,azugal1,541223001,FALSE,Blekpurpurhøne
Pareudiastes silvestris,Makira Moorhen,sacmoo1,,FALSE,Skogsivhøne
Pareudiastes pacificus,Samoan Moorhen,sammoo1,,FALSE,Samoasivhøne
†Gallinula nesiotis,Tristan Moorhen,trimoo2,,FALSE,
Gallinula corneri,Gough Moorhen,trimoo3,204732,FALSE,
Gallinula chloropus,Common Moorhen,commoo3,203978971,TRUE,sivhøne
Gallinula galeata,Common Gallinule,comgal1,152657871,FALSE,sivhøne/amerikasivhøne
Gallinula tenebrosa,Dusky Moorhen,dusmoo1,534241901,FALSE,Australsivhøne
Gallinula angulata,Lesser Moorhen,lesmoo1,652241994,FALSE,Dvergsivhøne
Gallinula melanops,Spot-flanked Gallinule,spfgal1,203988211,FALSE,Flekksivhøne
Tribonyx ventralis,Black-tailed Native-hen,btnhen1,499295501,FALSE,Vandresivhøne
†Tribonyx hodgenorum,Hodgen's Waterhen,hodwat1,,FALSE,
Tribonyx mortierii,Tasmanian Native-hen,tanhen1,2902,FALSE,Tasmansivhøne
Fulica cristata,Red-knobbed Coot,rekcoo1,386806321,FALSE,Knoppsothøne
†Fulica newtonii,Mascarene Coot,mascoo1,,FALSE,
Fulica atra,Common Coot,eurcoo,217023251,TRUE,Sothøne
Fulica alai,Hawaiian Coot,hawcoo,39455421,FALSE,Hawaiisothøne
Fulica americana,American Coot,y00475,41572901,TRUE,amerikasothøne
Fulica leucoptera,White-winged Coot,whwcoo1,615044193,FALSE,Gulpannesothøne
Fulica ardesiaca,Andean Coot,slccoo1,203930181,FALSE,Andessothøne
Fulica armillata,Red-gartered Coot,regcoo1,398565231,FALSE,Hosebåndsothøne
Fulica rufifrons,Red-fronted Coot,refcoo1,203986551,FALSE,Rødpannesothøne
Fulica gigantea,Giant Coot,giacoo1,204006991,FALSE,Kjempesothøne
Fulica cornuta,Horned Coot,horcoo1,87699,FALSE,Hornsothøne
